rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
other entries	9	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	1.0	na	0.0	na	na	na
realm	0	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	17	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	11	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
realm	12	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	13	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
realm	14	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	15	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	16	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	18	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	10	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	19	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	3	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	4	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	5	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	6	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	7	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	8	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	9	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	2	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
realm	1	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	3.0	na	0.0	na	na	na
domain	0	0.12809755993221805	0.8213356175002814	0.523282	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3496514056697194
domain	1	0.12809755993221805	0.8213356175002814	0.523814	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3501364947714882
domain	9	0.12809755993221805	0.8213356175002814	0.527337	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3533584792378767
domain	10	0.12809755993221805	0.8213356175002814	0.517734	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3446138076093612
domain	11	0.12809755993221805	0.8213356175002814	0.51495	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34210036804273014
domain	12	0.12809755993221805	0.8213356175002814	0.542371	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3672865862123375
domain	13	0.12809755993221805	0.8213356175002814	0.522485	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34892557888248454
domain	14	0.12809755993221805	0.8213356175002814	0.619248	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.44339174118010954
domain	16	0.12809755993221805	0.8213356175002814	0.6265120000000001	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.4510363197869047
domain	17	0.12809755993221805	0.8213356175002814	0.52594	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3520791103565911
domain	18	0.12809755993221805	0.8213356175002814	0.522707	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34912746020688207
domain	15	0.12809755993221805	0.8213356175002814	0.507117	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33508037100102483
domain	2	0.12809755993221805	0.8213356175002814	0.502986	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33140851881965205
