rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
domain	13	0.1334792067480671	0.8389606396166619	0.522485	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34892557888248454
domain	14	0.1334792067480671	0.8389606396166619	0.619248	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.44339174118010954
domain	16	0.1334792067480671	0.8389606396166619	0.6265120000000001	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.4510363197869047
domain	17	0.1334792067480671	0.8389606396166619	0.52594	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3520791103565911
domain	18	0.1334792067480671	0.8389606396166619	0.522707	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34912746020688207
domain	15	0.1334792067480671	0.8389606396166619	0.507117	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33508037100102483
domain	2	0.1334792067480671	0.8389606396166619	0.502986	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33140851881965205
domain	3	0.1334792067480671	0.8389606396166619	0.518261	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3450906938356424
domain	4	0.1334792067480671	0.8389606396166619	0.506497	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33452790996423537
domain	5	0.1334792067480671	0.8389606396166619	0.51308	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3404175137074644
domain	6	0.1334792067480671	0.8389606396166619	0.51277	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34013871679009133
domain	7	0.1334792067480671	0.8389606396166619	0.509788	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33746536231711377
domain	8	0.1334792067480671	0.8389606396166619	0.525277	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.35147269694339855
domain	19	0.1334792067480671	0.8389606396166619	0.649796	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.4761121808680565
kingdom	16	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	10	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	11	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	12	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	13	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	14	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
kingdom	15	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	18	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	9	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	2	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	3	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	4	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	5	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	6	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	7	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	8	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	1	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	19	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	0	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	17	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
phylum	17	0.1334792067480671	0.8389606396166619	0.995641	0.2777777777777778	1.0	0.4347826086956522	5.0	0.0	13.0	5.0	0.2777777777777778	0.5303670199136524	0.3295355576106256	0.5071291083482871
phylum	1	0.1334792067480671	0.8389606396166619	0.9938150000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.7763496573527747	0.4823731635466634	0.5076195413717984
phylum	10	0.1334792067480671	0.8389606396166619	1.0023320000000002	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.8961129472466367	0.5001301584485052	0.5066074708443391
phylum	11	0.1334792067480671	0.8389606396166619	0.9883030000000003	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.8642065321481535	0.48232284912688655	0.4999228594509313
phylum	12	0.1334792067480671	0.8389606396166619	0.9901060000000003	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.8504649999091403	0.528423615063786	0.5178373244379452
phylum	13	0.1334792067480671	0.8389606396166619	0.9916549999999998	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.8669601336718022	0.48385966339852265	0.5042974274426125
phylum	14	0.1334792067480671	0.8389606396166619	0.9888410000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.6993399724452481	0.434524356014189	0.5608278446739161
phylum	15	0.1334792067480671	0.8389606396166619	0.9573610000000002	0.3157894736842105	1.0	0.4799999999999999	6.0	0.0	13.0	6.0	0.3157894736842105	0.8214399567234915	0.45845436892117725	0.4882210720800524
phylum	0	0.1334792067480671	0.8389606396166619	1.008983	0.2222222222222222	1.0	0.3636363636363636	4.0	0.0	14.0	4.0	0.2222222222222222	0.8077170260021149	0.5826446739274166	0.5099564482779709
phylum	16	0.1334792067480671	0.8389606396166619	1.0032290000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.6099949557947884	0.37901117594044814	0.5687919586753292
phylum	19	0.1334792067480671	0.8389606396166619	0.995111	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.9113395883418641	0.5662471234839758	0.5826439482342005
phylum	2	0.1334792067480671	0.8389606396166619	0.9765220000000001	0.3157894736842105	1.0	0.4799999999999999	6.0	0.0	13.0	6.0	0.3157894736842105	0.8953364602784342	0.4996967928201728	0.49144705123314464
phylum	3	0.1334792067480671	0.8389606396166619	0.9878399999999998	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.7004613678261985	0.4352211181398272	0.5014451879353458
phylum	4	0.1334792067480671	0.8389606396166619	0.989286	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.9219023342096032	0.514523489364779	0.49923597093257976
phylum	5	0.1334792067480671	0.8389606396166619	0.977701	0.3157894736842105	1.0	0.4799999999999999	6.0	0.0	13.0	6.0	0.3157894736842105	0.4057516573744757	0.22645431172147565	0.4960076422741954
phylum	6	0.1334792067480671	0.8389606396166619	0.9958309999999997	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.7670901255976991	0.4766198929895708	0.5018482336832589
phylum	7	0.1334792067480671	0.8389606396166619	0.9978790000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.5003445883731429	0.3108815720740827	0.4996257359483251
