tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTUs-precision	7	na	0.1407941216645025	0.8521127074803792	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	8	na	0.14341405038852947	0.8472100229347455	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-precision	19	na	0.12087292816211515	0.7770833330913117	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	6	na	0.10083722324571893	0.7366854768401704	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	18	na	0.12309156360920723	0.8083184429431306	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	17	na	0.1327563043828021	0.7933834661321011	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
mOTUs-precision	16	na	0.14682563421278977	0.8317671686480492	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	1	na	0.13016468048025512	0.8446641113434926	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	10	na	0.10643298658082331	0.8516820857411163	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-precision	11	na	0.13041174456069438	0.7469862273994938	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-precision	0	na	0.1334792067480671	0.8389606396166619	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	13	na	0.12870992902314346	0.774784941762132	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-precision	14	na	0.1480335880594955	0.849346775748529	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
mOTUs-precision	15	na	0.11877579050022087	0.8424344785688401	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-precision	12	na	0.15321376748434784	0.8521085335335318	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	18	na	0.12290656192113933	0.8062938963328338	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
