tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
MetaScope	1	0.9996602899999999	0.1437161629486111	4.270444037527494	0.8479692899999995	0.6133333333333333	0.2658959537572254	0.3709677419354838	46.0	127.0	29.0	173.0	0.22772277227722773	2.2428079551785935	0.43521852277353407	0.4678267247629196
MetaScope	17	0.99965041	0.143551631306746	4.768959488889545	0.7994845099999996	0.5866666666666667	0.2430939226519337	0.34374999999999994	44.0	137.0	31.0	181.0	0.20754716981132076	1.963783033718294	0.37775976823826635	0.4484833315317921
mOTUs-precision	2	1.0000000000000002	0.13674749609483478	0.8289283967484796	0.9509677567325373	0.28378378378378377	0.9545454545454546	0.43749999999999994	21.0	1.0	53.0	22.0	0.28	1.6069881559416503	0.5198855014740126	0.5165338570540696
mOTUs-precision	3	1.0000000000000002	0.13922130771492328	0.8235742727080103	1.0417365812154626	0.33766233766233766	0.9629629629629629	0.5	26.0	1.0	51.0	27.0	0.3333333333333333	1.6435524157576267	0.4986752932799641	0.5862620067586101
mOTUs-precision	4	1.0	0.13969264129862574	0.8251164029389767	1.1333843540423825	0.39436619718309857	0.9032258064516129	0.5490196078431372	28.0	3.0	43.0	31.0	0.3783783783783784	2.050272946522355	0.5970531701004838	0.6159141914601088
mOTUs-precision	5	1.0000000000000002	0.13852843922878338	0.8074528172095671	1.059347589381935	0.3815789473684211	0.9354838709677419	0.5420560747663552	29.0	2.0	47.0	31.0	0.3717948717948718	1.7045140779643217	0.49636587921412406	0.5941663980326223
mOTUs-precision	9	0.9999999999999999	0.1413239387083332	0.815231377138644	0.9494731548695802	0.37333333333333335	0.9333333333333333	0.5333333333333333	28.0	2.0	47.0	30.0	0.36363636363636365	1.9049180310748648	0.5600727677098049	0.5332692801641694
mOTUs-precision	7	1.0000000000000002	0.1407941216645025	0.8521127074803792	0.8609728038854466	0.2702702702702703	0.9523809523809523	0.42105263157894735	20.0	1.0	54.0	21.0	0.26666666666666666	1.1511435113502484	0.3781031458618611	0.473711120560508
mOTUs-precision	8	1.0	0.14341405038852947	0.8472100229347455	1.0994404945418845	0.36486486486486486	0.9	0.5192307692307692	27.0	3.0	47.0	30.0	0.35064935064935066	1.763046422103491	0.5183605137441024	0.6066186501835593
mOTUs-precision	19	1.0	0.12087292816211515	0.7770833330913117	1.1019507901691274	0.3855421686746988	0.9411764705882353	0.547008547008547	32.0	2.0	51.0	34.0	0.3764705882352941	2.25111196659428	0.6383669369255175	0.6812598740225788
mOTUs-precision	6	0.9999999999999997	0.10083722324571893	0.7366854768401704	1.121194584581946	0.38271604938271603	0.96875	0.5486725663716814	31.0	1.0	50.0	32.0	0.3780487804878049	2.070023535409574	0.5972825378117664	0.6412813933592544
mOTUs-precision	18	1.0000000000000002	0.12309156360920723	0.8083184429431306	1.0847414928541776	0.35443037974683544	0.9655172413793104	0.5185185185185186	28.0	1.0	51.0	29.0	0.35	1.8012104261389146	0.534913033211623	0.6239801779280286
mOTUs-precision	17	0.9999999999999996	0.1327563043828021	0.7933834661321011	1.1961265658791567	0.4	0.967741935483871	0.5660377358490567	30.0	1.0	45.0	31.0	0.39473684210526316	1.898825280703143	0.5529505987159995	0.6708543322616262
mOTUs-precision	16	1.0	0.14682563421278977	0.8317671686480492	1.1234789545220167	0.3717948717948718	0.9354838709677419	0.5321100917431193	29.0	2.0	49.0	31.0	0.3625	2.1719908085696544	0.6324982241438778	0.6706896589012167
mOTUs-precision	1	1.0	0.13016468048025512	0.8446641113434926	1.0411232478720946	0.36	0.9642857142857143	0.5242718446601942	27.0	1.0	48.0	28.0	0.35526315789473684	2.1828622346587436	0.6550805114131398	0.5742826028812749
mOTUs-precision	10	0.9999999999999999	0.10643298658082331	0.8516820857411163	1.1203217692536664	0.3717948717948718	0.9354838709677419	0.5321100917431193	29.0	2.0	49.0	31.0	0.3625	2.1740082597653703	0.6330857194010182	0.6227784558605612
mOTUs-precision	11	1.0	0.13041174456069438	0.7469862273994938	0.9267407738957018	0.3561643835616438	0.9285714285714286	0.5148514851485149	26.0	2.0	47.0	28.0	0.3466666666666667	1.6112531372134393	0.4835396904041527	0.5173539427846909
mOTUs-precision	0	0.9999999999999997	0.1334792067480671	0.8389606396166619	1.0234111985910581	0.32	0.9230769230769231	0.4752475247524752	24.0	2.0	51.0	26.0	0.3116883116883117	2.0837017565888427	0.639545738523204	0.5781406032227615
mOTUs-precision	13	1.0	0.12870992902314346	0.774784941762132	0.9115017807568775	0.3466666666666667	0.9285714285714286	0.5048543689320388	26.0	2.0	49.0	28.0	0.33766233766233766	1.6735945840286286	0.5022484601164628	0.5175946522082352
mOTUs-precision	14	1.0	0.1480335880594955	0.849346775748529	1.0981850580741137	0.3291139240506329	0.9629629629629629	0.4905660377358491	26.0	1.0	53.0	27.0	0.325	2.2775684959123343	0.6910440621029641	0.6726408452495326
mOTUs-precision	15	0.9999999999999999	0.11877579050022087	0.8424344785688401	0.9279038965722546	0.36	0.9310344827586207	0.5192307692307692	27.0	2.0	48.0	29.0	0.35064935064935066	2.0297780758709636	0.6027917291362894	0.5198140220754798
mOTUs-precision	12	1.0000000000000002	0.15321376748434784	0.8521085335335318	1.0377914227117158	0.32432432432432434	0.96	0.4848484848484848	24.0	1.0	50.0	25.0	0.32	1.9688426142863578	0.6116553484528946	0.5938951688601991
mOTUs-recall	18	1.0000000000000002	0.12290656192113933	0.8062938963328338	1.0847414928541776	0.35443037974683544	0.9655172413793104	0.5185185185185186	28.0	1.0	51.0	29.0	0.35	1.8012104261389146	0.534913033211623	0.6239801779280286
mOTUs-recall	7	1.0	0.1406630225867917	0.8341595464736576	0.8608589208359195	0.28378378378378377	0.9130434782608695	0.4329896907216494	21.0	2.0	53.0	23.0	0.27631578947368424	1.152758886428345	0.3676482260984636	0.47364846159292967
mOTUs-recall	6	0.9999999999999999	0.10048382192731672	0.6577872436289366	1.1102140308065251	0.38271604938271603	0.9117647058823529	0.5391304347826087	31.0	3.0	50.0	34.0	0.36904761904761907	2.1312944406098335	0.6043892635855267	0.6350009270407485
mOTUs-recall	5	1.0	0.14023271417261518	0.7764869572010633	1.0593495270597264	0.3815789473684211	0.9354838709677419	0.5420560747663552	29.0	2.0	47.0	31.0	0.3717948717948718	1.7221033277201998	0.5014879861727362	0.594167484836468
mOTUs-recall	4	1.0	0.13087778850330428	0.7685715534513129	1.1333859223645393	0.39436619718309857	0.8484848484848485	0.5384615384615384	28.0	5.0	43.0	33.0	0.3684210526315789	2.0521900218144817	0.5869256638912478	0.6159150437322174
mOTUs-recall	3	1.0000000000000002	0.14028993027781733	0.7968589266224045	1.0417717177931842	0.33766233766233766	0.9629629629629629	0.5	26.0	1.0	51.0	27.0	0.3333333333333333	1.6595329975145996	0.5035240107398021	0.5862817807023664
