tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
MetaScope	0	0.9999904099999999	0.14336038192361114	4.550025079607867	0.61031303	0.6744186046511628	0.32222222222222224	0.43609022556390975	29.0	61.0	14.0	90.0	0.27884615384615385	1.8270520201588107	0.4060287332163348	0.38131875755018296
MetaScope	9	0.9999787600000001	0.14444680169464288	4.494302288610269	0.6908907999999997	0.6666666666666666	0.3010752688172043	0.4148148148148148	28.0	65.0	14.0	93.0	0.2616822429906542	1.6281425706142125	0.3592072436741019	0.41253990894599313
MetaScope	8	0.99999341	0.14389084048769846	4.0911987688943325	0.6928058700000003	0.6744186046511628	0.3411764705882353	0.453125	29.0	56.0	14.0	85.0	0.29292929292929293	1.6225444890657441	0.36521986430858183	0.41435524576383814
MetaScope	7	0.99999085	0.14222390048273814	3.8580036418901282	0.66260779	0.6666666666666666	0.36363636363636365	0.4705882352941177	28.0	49.0	14.0	77.0	0.3076923076923077	1.224235851821478	0.2818348735563402	0.3935899235036147
MetaScope	6	0.9999494400000001	0.14268096972658728	4.408436025895456	0.6750164399999997	0.6818181818181818	0.35714285714285715	0.46875000000000006	30.0	54.0	14.0	84.0	0.30612244897959184	2.0400658328119703	0.4604265816958488	0.39941081771284537
MetaScope	5	0.99998244	0.14172201821150804	4.482665390987875	0.62492786	0.6818181818181818	0.379746835443038	0.4878048780487805	30.0	49.0	14.0	79.0	0.3225806451612903	1.824865632491202	0.41764215848482317	0.3812280454401131
MetaScope	3	0.9999564599999999	0.14377860086170635	3.8961139757097416	0.6811214599999998	0.6585365853658537	0.3176470588235294	0.42857142857142855	27.0	58.0	14.0	85.0	0.2727272727272727	1.7899332852013412	0.402897545150862	0.40429897721814106
MetaScope	2	0.9999765100000001	0.14018999050595238	3.86130844708762	0.6777531499999999	0.6744186046511628	0.37662337662337664	0.48333333333333334	29.0	48.0	14.0	77.0	0.31868131868131866	1.6237890771988563	0.3738171763011239	0.39591726406862443
MetaScope	19	0.9999849199999999	0.1607490310605159	4.07586633589284	0.80073692	0.6888888888888889	0.3333333333333333	0.44927536231884063	31.0	62.0	14.0	93.0	0.2897196261682243	2.1462716365194288	0.47351892435267917	0.5232511312145639
MetaScope	18	0.99999424	0.14047783656785717	4.188978469191773	0.66030172	0.6744186046511628	0.3372093023255814	0.44961240310077516	29.0	57.0	14.0	86.0	0.29	1.6947535499710937	0.38047180366841366	0.39952830249186183
MetaScope	4	0.9999938	0.13877553523690475	4.520248607837827	0.6661717800000001	0.6666666666666666	0.345679012345679	0.4552845528455284	28.0	53.0	14.0	81.0	0.29473684210526313	1.8806068497987654	0.42795053113749026	0.39356716695493255
MetaScope	16	0.9999947399999999	0.15739941847817468	4.086091189840973	0.7785068999999996	0.6744186046511628	0.3372093023255814	0.44961240310077516	29.0	57.0	14.0	86.0	0.29	1.2732894879715686	0.285853213341159	0.5029472577290939
MetaScope	15	0.9999942399999999	0.138905754021627	4.738689883641639	0.6374020800000002	0.6585365853658537	0.3	0.4122137404580153	27.0	63.0	14.0	90.0	0.25961538461538464	1.8111471155241439	0.402494160467728	0.3851038777767657
MetaScope	14	0.99999192	0.1548928564156746	3.842706800212146	0.7470967199999999	0.6744186046511628	0.3411764705882353	0.453125	29.0	56.0	14.0	85.0	0.29292929292929293	1.2622938221909292	0.28413074745554934	0.4874494811299001
MetaScope	13	0.99998582	0.14346468138095245	3.9699735235451583	0.7030242600000005	0.6744186046511628	0.3815789473684211	0.4873949579831933	29.0	47.0	14.0	76.0	0.32222222222222224	1.5465426196291492	0.3571087153398593	0.41909201191572804
MetaScope	12	0.99997906	0.14601280520337304	4.5195640672646284	0.68881726	0.6410256410256411	0.2777777777777778	0.3875968992248062	25.0	65.0	14.0	90.0	0.2403846153846154	1.7881432169459126	0.39738196678320203	0.4196141783298271
MetaScope	11	0.99998294	0.14131198652599214	4.387073915449702	0.6837590000000003	0.6511627906976745	0.35443037974683544	0.459016393442623	28.0	51.0	15.0	79.0	0.2978723404255319	1.5642948924711229	0.3580074520371975	0.4040816132113277
MetaScope	10	0.99997147	0.14300106937738094	4.029855022290004	0.6691020900000004	0.6744186046511628	0.35802469135802467	0.46774193548387094	29.0	52.0	14.0	81.0	0.30526315789473685	1.7821480419762452	0.40554526386574746	0.40063103352059387
MetaScope	1	0.99997753	0.1437161629486111	4.270444037527494	0.7001189699999997	0.6904761904761905	0.30851063829787234	0.4264705882352941	29.0	65.0	13.0	94.0	0.27102803738317754	1.8300527188491218	0.4028029891414524	0.4162304416156669
MetaScope	17	0.99998632	0.143551631306746	4.768959488889545	0.6588844199999998	0.6666666666666666	0.2978723404255319	0.4117647058823529	28.0	66.0	14.0	94.0	0.25925925925925924	1.743963435864874	0.3838543434757106	0.4012498121894549
mOTUs-precision	2	0.9999999999999999	0.13674749609483478	0.8289283967484796	1.113651	0.3488372093023256	1.0	0.5172413793103449	15.0	0.0	28.0	15.0	0.3488372093023256	1.2311348949612204	0.4546204108255206	0.6505430582418501
mOTUs-precision	3	0.9999999999999997	0.13922130771492328	0.8235742727080103	1.1338989999999993	0.36585365853658536	1.0	0.5357142857142857	15.0	0.0	26.0	15.0	0.36585365853658536	0.9613712211189168	0.35500494810902206	0.673040544510996
mOTUs-precision	4	1.0	0.13969264129862574	0.8251164029389767	0.9906630000000001	0.40476190476190477	1.0	0.576271186440678	17.0	0.0	25.0	17.0	0.40476190476190477	1.213119722294332	0.42817803496490286	0.5852709674789399
mOTUs-precision	5	1.0	0.13852843922878338	0.8074528172095671	1.014117	0.4090909090909091	1.0	0.5806451612903226	18.0	0.0	26.0	18.0	0.4090909090909091	1.0019192803324368	0.3466402816853258	0.6186405265280152
mOTUs-precision	9	1.0000000000000002	0.1413239387083332	0.815231377138644	1.0667740000000006	0.42857142857142855	1.0	0.6	18.0	0.0	24.0	18.0	0.42857142857142855	1.1757092709551484	0.40676749201663953	0.6369765922713055
mOTUs-precision	7	1.0000000000000002	0.1407941216645025	0.8521127074803792	1.3261710000000009	0.3333333333333333	1.0	0.5	14.0	0.0	28.0	14.0	0.3333333333333333	1.0041893938486135	0.38051064013642016	0.7877430863073335
mOTUs-precision	8	0.9999999999999999	0.14341405038852947	0.8472100229347455	1.0683159999999998	0.3953488372093023	1.0	0.5666666666666667	17.0	0.0	26.0	17.0	0.3953488372093023	1.0672536548180376	0.37669371318507433	0.6389388618290736
mOTUs-precision	19	1.0000000000000004	0.12087292816211515	0.7770833330913117	0.9800520000000005	0.37777777777777777	1.0	0.5483870967741935	17.0	0.0	28.0	17.0	0.37777777777777777	1.482357322407887	0.5232070946996339	0.6404204071550766
mOTUs-precision	6	1.0000000000000002	0.10083722324571893	0.7366854768401704	1.0212232219040294	0.38636363636363635	1.0	0.5573770491803279	17.0	0.0	27.0	17.0	0.38636363636363635	1.0691117972170905	0.3773495559238328	0.6042451349397038
mOTUs-precision	18	0.9999999999999999	0.12309156360920723	0.8083184429431306	1.0371274861795508	0.3953488372093023	1.0	0.5666666666666667	17.0	0.0	26.0	17.0	0.3953488372093023	0.9671568451151017	0.3413639312210974	0.6275318196848635
mOTUs-precision	17	1.0000000000000002	0.1327563043828021	0.7933834661321011	1.0026479999999998	0.40476190476190477	1.0	0.576271186440678	17.0	0.0	25.0	17.0	0.40476190476190477	0.964642188164799	0.34047636765106903	0.6105911111056981
mOTUs-precision	16	1.0000000000000002	0.14682563421278977	0.8317671686480492	1.0270305041533545	0.37209302325581395	1.0	0.5423728813559322	16.0	0.0	27.0	16.0	0.37209302325581395	0.8975033058178641	0.3237058921212208	0.6635014029720068
mOTUs-precision	1	1.0000000000000004	0.13016468048025512	0.8446641113434926	1.0472230668215174	0.35714285714285715	1.0	0.5263157894736842	15.0	0.0	27.0	15.0	0.35714285714285715	1.0671066471584063	0.39404980259379263	0.6225803262657583
mOTUs-precision	10	0.9999999999999999	0.10643298658082331	0.8516820857411163	0.9968129999999998	0.3953488372093023	1.0	0.5666666666666667	17.0	0.0	26.0	17.0	0.3953488372093023	1.1837799205111967	0.4178223722525671	0.596840760914146
mOTUs-precision	11	1.0	0.13041174456069438	0.7469862273994938	1.001584	0.3488372093023256	1.0	0.5172413793103449	15.0	0.0	28.0	15.0	0.3488372093023256	1.155652380157881	0.42674702990643093	0.5919009448346125
