rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
class	17	0.01349702680853174	7.076906767218603	0.03496162000000007	0.9444444444444444	0.425	0.5862068965517241	17.0	23.0	1.0	40.0	0.4146341463414634	1.057993135643796	0.28680610163715	0.01748077503844996
class	18	0.01349702680853174	7.076906767218603	0.04502882999999988	0.95	0.5428571428571428	0.6909090909090908	19.0	16.0	1.0	35.0	0.5277777777777778	1.110208649552093	0.3122644057209415	0.022514442805336803
class	0	0.01349702680853174	7.076906767218603	0.03936543000000006	0.9375	0.38461538461538464	0.5454545454545454	15.0	24.0	1.0	39.0	0.375	1.3926521837386134	0.3801361402529898	0.019682733600183275
class	9	0.01349702680853174	7.076906767218603	0.06747337	0.9444444444444444	0.4473684210526316	0.6071428571428572	17.0	21.0	1.0	38.0	0.4358974358974359	1.301423165835337	0.35777109013776004	0.03373696012490982
class	1	0.01349702680853174	7.076906767218603	0.04836276999999994	0.9411764705882353	0.36363636363636365	0.5245901639344263	16.0	28.0	1.0	44.0	0.35555555555555557	1.2787314242398509	0.33791420302470804	0.024181542784566638
class	8	0.01349702680853174	7.076906767218603	0.047829020000000035	0.95	0.48717948717948717	0.6440677966101694	19.0	20.0	1.0	39.0	0.475	1.1279813209253522	0.3078919996110897	0.023914552567903584
order	10	0.01349702680853174	7.076906767218603	0.13438314999999995	0.9666666666666667	0.35802469135802467	0.5225225225225225	29.0	52.0	1.0	81.0	0.35365853658536583	1.7821480419762452	0.40554526386574746	0.06719283587356514
order	7	0.01349702680853174	7.076906767218603	0.07900228999999996	0.9655172413793104	0.36363636363636365	0.5283018867924528	28.0	49.0	1.0	77.0	0.358974358974359	1.224235851821478	0.2818348735563402	0.03950132571856515
order	6	0.01349702680853174	7.076906767218603	0.09582944000000004	0.967741935483871	0.35714285714285715	0.5217391304347826	30.0	54.0	1.0	84.0	0.35294117647058826	2.0400658328119703	0.4604265816958488	0.047916602164132995
order	5	0.01349702680853174	7.076906767218603	0.07061210000000004	0.967741935483871	0.379746835443038	0.5454545454545455	30.0	49.0	1.0	79.0	0.375	1.824865632491202	0.41764215848482317	0.035306571831131686
order	4	0.01349702680853174	7.076906767218603	0.05502799999999998	0.9655172413793104	0.345679012345679	0.5090909090909091	28.0	53.0	1.0	81.0	0.34146341463414637	1.8806068497987654	0.42795053113749026	0.027514099050756576
order	3	0.01349702680853174	7.076906767218603	0.08303913999999997	0.9642857142857143	0.3176470588235294	0.47787610619469023	27.0	58.0	1.0	85.0	0.313953488372093	1.7899332852013412	0.402897545150862	0.041521013685645834
order	2	0.01349702680853174	7.076906767218603	0.10236086999999994	0.9666666666666667	0.37662337662337664	0.5420560747663552	29.0	48.0	1.0	77.0	0.3717948717948718	1.6237890771988563	0.3738171763011239	0.05118139439523792
order	19	0.01349702680853174	7.076906767218603	0.23065932000000003	0.96875	0.3333333333333333	0.496	31.0	62.0	1.0	93.0	0.32978723404255317	2.1462716365194288	0.47351892435267917	0.11533093325350313
order	18	0.01349702680853174	7.076906767218603	0.07195064000000002	0.9666666666666667	0.3372093023255814	0.5	29.0	57.0	1.0	86.0	0.3333333333333333	1.6947535499710937	0.38047180366841366	0.035975477572591785
order	0	0.01349702680853174	7.076906767218603	0.16939159000000004	0.9666666666666667	0.32222222222222224	0.4833333333333334	29.0	61.0	1.0	90.0	0.31868131868131866	1.8270520201588107	0.4060287332163348	0.08469637051183765
order	16	0.01349702680853174	7.076906767218603	0.4755040800000001	0.9666666666666667	0.3372093023255814	0.5	29.0	57.0	1.0	86.0	0.3333333333333333	1.2732894879715686	0.285853213341159	0.23775171428015152
order	15	0.01349702680853174	7.076906767218603	0.18267301999999996	0.9642857142857143	0.3	0.45762711864406774	27.0	63.0	1.0	90.0	0.2967032967032967	1.8111471155241439	0.402494160467728	0.09133677304990641
order	14	0.01349702680853174	7.076906767218603	0.4407719	0.9666666666666667	0.3411764705882353	0.5043478260869566	29.0	56.0	1.0	85.0	0.3372093023255814	1.2622938221909292	0.28413074745554934	0.2203867301690248
order	13	0.01349702680853174	7.076906767218603	0.11108682000000006	0.9666666666666667	0.3815789473684211	0.5471698113207547	29.0	47.0	1.0	76.0	0.37662337662337664	1.5465426196291492	0.3571087153398593	0.055543803805568996
