rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
cellular root	9	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	16	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	15	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	14	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	13	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	12	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	11	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	10	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	1	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
cellular root	17	0.013399942178571425	0.6736659752661321	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.013497026808531737	7.076906767218601	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
domain	15	0.013399942178571425	0.6736659752661321	0.008079780000000076	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11336419047065281	0.1635499554064027	0.004039895494257911	0.013497026808531737	7.076906767218601	0.008082490000000076	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11339892877346434	0.10322015322707	0.0040412450202062635
domain	14	0.013399942178571425	0.6736659752661321	0.023645349999999943	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.047440994211312225	0.06844288708350217	0.011822680970453862	0.013497026808531737	7.076906767218601	0.023646339999999943	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.047454681516597104	0.04319511260349022	0.011823170118231674
domain	10	0.013399942178571425	0.6736659752661321	0.008001189999999977	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1132227341820414	0.16334587712032045	0.004000599500674427	0.013497026808531737	7.076906767218601	0.008003429999999978	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.1132518744197517	0.10308629858587448	0.004001715020008564
domain	12	0.013399942178571425	0.6736659752661321	0.0034525800000000427	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10468201951590847	0.15102423042584284	0.0017262914328219105	0.013497026808531737	7.076906767218601	0.0034542300000000425	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10470398882910406	0.0953056778165487	0.0017271150086355963
domain	11	0.013399942178571425	0.6736659752661321	0.0008920199999999445	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09977113683410846	0.14393932433442247	0.0004460110525860564	0.013497026808531737	7.076906767218601	0.0008947199999999445	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09980575693282784	0.09084711500344332	0.0004473604518340286
domain	16	0.013399942178571425	0.6736659752661321	0.023013669999999944	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.04895477913304216	0.07062681708305443	0.011506842536981834	0.013497026808531737	7.076906767218601	0.02301496999999994	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.048972398223223704	0.04457659788476864	0.011507485057537396
domain	13	0.013399942178571425	0.6736659752661321	0.0009375699999999743	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09985598107088621	0.14406172869406975	0.0004687854898808241	0.013497026808531737	7.076906767218601	0.0009396399999999742	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09988307315212414	0.09091749125910129	0.00046982000469818723
domain	17	0.013399942178571425	0.6736659752661321	0.006176789999999988	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.08575965485047693	0.12372502876113221	0.003088403014405816	0.013497026808531737	7.076906767218601	0.006179969999999988	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.08579990929184546	0.0780984430784622	0.00308998810543804
domain	4	0.013399942178571425	0.6736659752661321	0.00024842000000001584	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0985171400245762	0.1421301893560197	0.00012421007079974826	0.013497026808531737	7.076906767218601	0.00024955000000001585	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09853261344558173	0.08968824986022743	0.00012477500062388293
domain	19	0.013399942178571425	0.6736659752661321	0.0013647699999999486	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09537003313980122	0.13758987386020732	0.0006823854674340194	0.013497026808531737	7.076906767218601	0.0013661199999999486	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09538827893785466	0.08682615324965787	0.0006830600068305743
domain	2	0.013399942178571425	0.6736659752661321	0.0013616499999999764	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1006715657630687	0.14523836868490636	0.0006808255889141227	0.013497026808531737	7.076906767218601	0.0013633699999999766	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10069439564344818	0.09165598881614904	0.0006816850034084133
domain	3	0.013399942178571425	0.6736659752661321	0.0065588799999999605	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11054009211772402	0.15947564271764963	0.0032794422956095868	0.013497026808531737	7.076906767218601	0.00656026999999996	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11055883794519106	0.10063499114799254	0.003280135016400655
domain	5	0.013399942178571425	0.6736659752661321	0.006018569999999945	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10952811522793143	0.15801566867725164	0.003009288596099845	0.013497026808531737	7.076906767218601	0.006020949999999945	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10955893244389871	0.09972483793779628	0.0030104750150523473
domain	6	0.013399942178571425	0.6736659752661321	0.006761409999999945	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11092109328625485	0.16002531121406197	0.0033807090737544066	0.013497026808531737	7.076906767218601	0.006763799999999946	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11095202996534378	0.1009928899483322	0.003381900033818973
domain	7	0.013399942178571425	0.6736659752661321	0.0022536600000000106	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10239172569046309	0.1477200348816942	0.0011268294703901543	0.013497026808531737	7.076906767218601	0.0022547100000000105	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10240618074687657	0.09321412276484504	0.0011273538782828965
domain	9	0.013399942178571425	0.6736659752661321	0.0022885700000000496	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10245757514992394	0.14781503557030357	0.0011442862758792225	0.013497026808531737	7.076906767218601	0.00229079000000005	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10248647511738776	0.09328720985056164	0.0011453950057269998
domain	1	0.013399942178571425	0.6736659752661321	0.002167790000000074	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10221879707251333	0.14747055162215028	0.0010838992109484715	0.013497026808531737	7.076906767218601	0.002177550000000074	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10233140032173091	0.09314605468849363	0.0010887739166699898
domain	18	0.013399942178571425	0.6736659752661321	0.0029990300000000093	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10382046832294059	0.1497812747922761	0.001499516851903317	0.013497026808531737	7.076906767218601	0.003001480000000009	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10385212090814744	0.09453027421898892	0.0015007400150074048
domain	0	0.013399942178571425	0.6736659752661321	0.004973719999999968	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10756407594707551	0.15518215894664966	0.0024868675103398652	0.013497026808531737	7.076906767218601	0.004979739999999968	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10763643889533335	0.09797490889695507	0.002489870024898684
domain	8	0.013399942178571425	0.6736659752661321	0.006480930000000029	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.08514673764189049	0.12284077614382903	0.003240471043478511	0.013497026808531737	7.076906767218601	0.006482640000000028	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.08516944476128102	0.07752456953174558	0.003241323273736521
kingdom	9	0.013399942178571425	0.6736659752661321	0.058721920000000025	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7604435318126153	0.6921855322904956	0.02936244896978727	0.013497026808531737	7.076906767218601	0.058714720000000026	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7609502489172906	0.4246944201975566	0.029358132412463787
kingdom	1	0.013399942178571425	0.6736659752661321	0.005089939999999975	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7053266838296458	0.6420160152083686	0.002547491073591146	0.013497026808531737	7.076906767218601	0.0032682699999999755	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7174552101768626	0.4004193768742656	0.0016341766143074714
kingdom	10	0.013399942178571425	0.6736659752661321	0.0835742799999999	0.5	1.0	0.6666666666666666	3.0	0.0	3.0	3.0	0.5	0.7175725011204357	0.6531626384685507	0.041792866458562096	0.013497026808531737	7.076906767218601	0.08346291999999991	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.7195619799283927	0.4015951874602912	0.04173261599346297
kingdom	11	0.013399942178571425	0.6736659752661321	0.07131748000000004	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7742753948769667	0.7047758366289992	0.03573765624990763	0.013497026808531737	7.076906767218601	0.06704966000000004	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7980285013630004	0.44538818690145704	0.0335256721648848
kingdom	12	0.013399942178571425	0.6736659752661321	0.061761929999999916	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7168422771449687	0.6524979599618573	0.03088218222121221	0.013497026808531737	7.076906767218601	0.06176285999999991	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.717135831905278	0.4002411284670046	0.030882231393904634
kingdom	13	0.013399942178571425	0.6736659752661321	0.036318279999999994	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.8166688345307871	0.589102038813068	0.018159652828595878	0.013497026808531737	7.076906767218601	0.03632049	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.8166981360393031	0.45580790840813123	0.018160737791619974
kingdom	14	0.013399942178571425	0.6736659752661321	0.18084192999999993	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.33903474857207455	0.3086027273398694	0.09042238056236766	0.013497026808531737	7.076906767218601	0.18084327999999988	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.33905401782506145	0.1892296503230628	0.09042299453645808
kingdom	15	0.013399942178571425	0.6736659752661321	0.1330349700000001	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.724502053297004	0.6594701886826206	0.06652275859168741	0.013497026808531737	7.076906767218601	0.1330117300000001	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7254144675152222	0.4048615229742601	0.0665079197621811
kingdom	16	0.013399942178571425	0.6736659752661321	0.18994854000000003	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.3495341551893366	0.3181596990992067	0.0949784357541922	0.013497026808531737	7.076906767218601	0.18989494000000007	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.35009235516697035	0.1953902636930396	0.09494895879967401
kingdom	17	0.013399942178571425	0.6736659752661321	0.006910419999999973	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.4867740803342019	0.4430808624253939	0.0034553645930118777	0.013497026808531737	7.076906767218601	0.006947409999999974	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.4871764090103819	0.27189833087377097	0.0034737961697804626
kingdom	18	0.013399942178571425	0.6736659752661321	0.013674170000000074	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6496198987617557	0.5913095142503049	0.006837832477657332	0.013497026808531737	7.076906767218601	0.013648100000000074	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6510989907326716	0.3633852656646961	0.006824222994052937
kingdom	19	0.013399942178571425	0.6736659752661321	0.1982214700000001	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7444581214607195	0.6776349847344735	0.09911786107862229	0.013497026808531737	7.076906767218601	0.19821203000000004	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7453545748245145	0.4159903087581483	0.09910845455460887
kingdom	2	0.013399942178571425	0.6736659752661321	0.03562545999999996	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7357144743088585	0.6696761741130656	0.017822267408180797	0.013497026808531737	7.076906767218601	0.03460933999999996	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7427567673778379	0.41454044481642416	0.017305103492842477
kingdom	3	0.013399942178571425	0.6736659752661321	0.01723348999999988	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6139790683415953	0.5588678323323198	0.008617545613075121	0.013497026808531737	7.076906767218601	0.01719844999999988	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6151443622371179	0.34331860542762527	0.008599469439918768
kingdom	4	0.013399942178571425	0.6736659752661321	0.033010290000000005	0.5	1.0	0.6666666666666666	3.0	0.0	3.0	3.0	0.5	0.6927409886143374	0.6305600217290253	0.0165065781836508	0.013497026808531737	7.076906767218601	0.03294649000000001	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.6939179581943539	0.38728298642301306	0.0164736687851295
kingdom	5	0.013399942178571425	0.6736659752661321	0.018927649999999897	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.4320237476475341	0.39324496194311936	0.009464481030502578	0.013497026808531737	7.076906767218601	0.018910379999999893	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.43280273032518746	0.24155180299488088	0.009455463735675095
kingdom	0	0.013399942178571425	0.6736659752661321	0.027100050000000053	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7522895728709794	0.6847634790095141	0.01355063294914729	0.013497026808531737	7.076906767218601	0.027079940000000052	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7526775209971763	0.42007732283477367	0.013540334505804922
kingdom	8	0.013399942178571425	0.6736659752661321	0.018656489999999932	0.5	1.0	0.6666666666666666	3.0	0.0	3.0	3.0	0.5	0.6871363570273519	0.6254584662077591	0.009328924752102027	0.013497026808531737	7.076906767218601	0.01860499999999993	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.6880482063361616	0.384007015535737	0.009302738243126371
kingdom	7	0.013399942178571425	0.6736659752661321	0.013931019999999952	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.503853363045597	0.45862709551195535	0.006966201395488479	0.013497026808531737	7.076906767218601	0.013850409999999954	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.5051942671231829	0.2819542889542178	0.00692536812704621
kingdom	6	0.013399942178571425	0.6736659752661321	0.01877891999999988	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6430146277975909	0.5852971375162228	0.009389982552528988	0.013497026808531737	7.076906767218601	0.01875276999999988	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6435370051847152	0.3591648411725547	0.009376663721329058
phylum	19	0.013399942178571425	0.6736659752661321	0.22982439000000007	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	1.0734471788681073	0.5991022775677481	0.11506891137781737	0.013497026808531737	7.076906767218601	0.22735831999999997	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	1.092508368569049	0.3534433399263328	0.11367916682075002
phylum	11	0.013399942178571425	0.6736659752661321	0.07728468000000009	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	0.9208856252947393	0.513956053315284	0.038689640794145747	0.013497026808531737	7.076906767218601	0.07501172000000011	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.9375291555676809	0.30330516960357057	0.03750588137835244
phylum	9	0.013399942178571425	0.6736659752661321	0.06182351000000003	0.6363636363636364	1.0	0.7777777777777778	7.0	0.0	4.0	7.0	0.6363636363636364	0.975444208021869	0.5012791615766128	0.030945153020574774	0.013497026808531737	7.076906767218601	0.05987059000000003	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9893585661587436	0.32496346681502797	0.029935347536534943
phylum	8	0.013399942178571425	0.6736659752661321	0.02884661999999989	0.5	1.0	0.6666666666666666	6.0	0.0	6.0	6.0	0.5	0.8545251544406002	0.4769195693486447	0.014435570707624756	0.013497026808531737	7.076906767218601	0.027805219999999884	0.9166666666666666	0.4782608695652174	0.6285714285714286	11.0	12.0	1.0	23.0	0.4583333333333333	0.8665425359078731	0.27636553481923365	0.013902638778462217
phylum	7	0.013399942178571425	0.6736659752661321	0.020332960000000108	0.45454545454545453	1.0	0.625	5.0	0.0	6.0	5.0	0.45454545454545453	0.5846023725097571	0.36323387686674374	0.010176142756354348	0.013497026808531737	7.076906767218601	0.019037190000000103	0.9090909090909091	0.5	0.6451612903225806	10.0	10.0	1.0	20.0	0.47619047619047616	0.5981962520800209	0.19968281456952428	0.009518595428336845
phylum	6	0.013399942178571425	0.6736659752661321	0.024441059999999952	0.7272727272727273	1.0	0.8421052631578948	8.0	0.0	3.0	8.0	0.7272727272727273	0.9278496056592525	0.44620134159179464	0.01223209311994719	0.013497026808531737	7.076906767218601	0.022750009999999946	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.9403944518088266	0.30423213721543	0.011375000051874954
phylum	5	0.013399942178571425	0.6736659752661321	0.022102169999999997	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	0.5941524737059964	0.33160280936702713	0.011058113702941292	0.013497026808531737	7.076906767218601	0.021337429999999994	0.9090909090909091	0.5	0.6451612903225806	10.0	10.0	1.0	20.0	0.47619047619047616	0.604193509261094	0.20168474819824547	0.010668715586779355
phylum	4	0.013399942178571425	0.6736659752661321	0.050205860000000095	0.5833333333333334	1.0	0.7368421052631579	7.0	0.0	5.0	7.0	0.5833333333333334	0.9541179874926782	0.49031965219764984	0.025123135030116667	0.013497026808531737	7.076906767218601	0.0488918500000001	0.9166666666666666	0.5	0.6470588235294118	11.0	11.0	1.0	22.0	0.4782608695652174	0.9658422399146797	0.3124648899161265	0.02444595079047814
phylum	3	0.013399942178571425	0.6736659752661321	0.02163382999999997	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	0.9223443463360858	0.5147701810296335	0.010833127153945315	0.013497026808531737	7.076906767218601	0.019620879999999973	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9428397142702997	0.3096839433955097	0.00981043087629927
phylum	2	0.013399942178571425	0.6736659752661321	0.047897529999999924	0.6363636363636364	1.0	0.7777777777777778	7.0	0.0	4.0	7.0	0.6363636363636364	0.9938998272878639	0.5107634737248148	0.02396229710823441	0.013497026808531737	7.076906767218601	0.046935089999999936	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	1.0020794861026754	0.3241881990374959	0.02346755825917038
phylum	18	0.013399942178571425	0.6736659752661321	0.04180249000000003	0.5	1.0	0.6666666666666666	6.0	0.0	6.0	6.0	0.5	0.8558435830046709	0.4776553983406013	0.02091126013437247	0.013497026808531737	7.076906767218601	0.04115185000000004	0.9166666666666666	0.55	0.6874999999999999	11.0	9.0	1.0	20.0	0.5238095238095238	0.8638686649528348	0.2883664446849862	0.02057591584371747
phylum	17	0.013399942178571425	0.6736659752661321	0.028543820000000046	0.5	1.0	0.6666666666666666	5.0	0.0	5.0	5.0	0.5	0.6312009886185739	0.3921872249572839	0.014288153630336208	0.013497026808531737	7.076906767218601	0.026529080000000045	0.9	0.391304347826087	0.5454545454545454	9.0	14.0	1.0	23.0	0.375	0.6467309359558522	0.2062612434972088	0.013264520899089928
phylum	16	0.013399942178571425	0.6736659752661321	0.20829051999999998	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	0.4645383179614204	0.25926377169451087	0.10423489262651842	0.013497026808531737	7.076906767218601	0.20666881000000004	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.47620911519054465	0.15406100769439743	0.10333436314958293
