tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Sum of abundances (unfiltered)	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
metascope_toy.profile	0	0.98009011	0.013247695463095233	0.31570548632104545	0.20468603000000013	0.4268292682926829	0.9459459459459459	0.588235294117647	35.0	2.0	47.0	37.0	0.4166666666666667	2.5466638138111075	0.7052677118174148	0.10337213056032611	0.9999902500000001	0.013497026808531747	7.076906767218601	0.20752453000000012	0.9878048780487805	0.15083798882681565	0.2617124394184168	81.0	456.0	1.0	537.0	0.15055762081784388	2.707078424613806	0.43065212300630107	0.10376282272517214
metascope_toy.profile	7	0.98052838	0.013138557441865099	0.33398949772028397	0.13769027999999997	0.38271604938271603	0.9117647058823529	0.5391304347826087	31.0	3.0	50.0	34.0	0.36904761904761907	2.150014224617567	0.6096977917059664	0.06952146637656577	0.9999901299999999	0.013355798729166696	6.511582009819263	0.14865258999999997	0.9753086419753086	0.17555555555555555	0.2975517890772128	79.0	371.0	2.0	450.0	0.1747787610619469	2.311129427715896	0.3783001746788163	0.07432610435354228
metascope_toy.profile	6	0.9802536000000001	0.014694008888492077	0.2600335439224283	0.14491915999999994	0.5108695652173914	0.9038461538461539	0.6527777777777778	47.0	5.0	45.0	52.0	0.4845360824742268	2.7218168934365474	0.6888506726721814	0.07318193694500304	0.99998874	0.014960461761904801	7.08448987091022	0.15438541999999986	0.9782608695652174	0.1565217391304348	0.2698650674662669	90.0	485.0	2.0	575.0	0.1559792027729636	2.8879305015174306	0.4544794343067643	0.07719295161393855
metascope_toy.profile	5	0.98095744	0.015171018366865071	0.27395673719886493	0.5035799400000002	0.4473684210526316	0.85	0.5862068965517242	34.0	6.0	42.0	40.0	0.4146341463414634	2.575102595926197	0.6980717662254792	0.25421178979478115	0.99999076	0.015421585352777763	7.449729685657558	0.5078270799999999	0.9868421052631579	0.1485148514851485	0.2581755593803786	75.0	430.0	1.0	505.0	0.1482213438735178	2.733714513354912	0.4391820792456053	0.25391610963102945
metascope_toy.profile	4	0.98049766	0.011267525164087296	0.3371251951688251	0.1508485599999999	0.5333333333333333	0.851063829787234	0.6557377049180327	40.0	7.0	35.0	47.0	0.4878048780487805	2.8033611674308805	0.7281178431148344	0.07616665121439177	0.9999916799999999	0.011507057731349198	7.793911140249712	0.15575639999999993	0.9866666666666667	0.148	0.2573913043478261	74.0	426.0	1.0	500.0	0.14770459081836326	2.9639245735872892	0.4769286375982085	0.07787817352142103
metascope_toy.profile	3	0.9804626000000001	0.015659160402976192	0.3774699184652497	0.5093925199999999	0.42168674698795183	0.8536585365853658	0.564516129032258	35.0	6.0	48.0	41.0	0.39325842696629215	2.6874516158469706	0.7236837114169725	0.257207687300338	0.99998957	0.01587698545416666	6.023245271608454	0.5147717099999998	0.9759036144578314	0.1643002028397566	0.28125000000000006	81.0	412.0	2.0	493.0	0.16363636363636364	2.8498766487277942	0.45961977778507085	0.2573860390310179
metascope_toy.profile	2	0.9808201400000001	0.014351085629960328	0.36405659895234566	0.15504634000000003	0.4069767441860465	0.9459459459459459	0.5691056910569107	35.0	2.0	51.0	37.0	0.3977272727272727	2.3977565314360327	0.6640296427232236	0.07827317811356167	0.99999128	0.014520123550000003	5.8183807896207735	0.15987417999999998	0.9651162790697675	0.17436974789915966	0.29537366548042704	83.0	393.0	3.0	476.0	0.1732776617954071	2.5561258195423795	0.41459084849992306	0.07993679903005153
metascope_toy.profile	19	0.98042775	0.025177534054563494	0.2827907104096214	0.26337189	0.46808510638297873	0.7719298245614035	0.5827814569536424	44.0	13.0	50.0	57.0	0.411214953271028	2.9474862176546854	0.7290251897382822	0.13298670458084327	0.9999553299999999	0.02548766206051591	5.950166667996448	0.27189710999999994	0.9787234042553191	0.1513157894736842	0.2621082621082621	92.0	516.0	2.0	608.0	0.15081967213114755	3.1173546132330903	0.4863135048004988	0.13595091170905446
metascope_toy.profile	18	0.98035413	0.012960313917857139	0.3194919532511073	0.13965536999999992	0.4	0.8947368421052632	0.5528455284552846	34.0	4.0	51.0	38.0	0.38202247191011235	2.7325372450588388	0.7511951951302719	0.07052065159909614	0.99999284	0.01315684442896824	6.468022366637427	0.14533675999999998	0.9882352941176471	0.15555555555555556	0.26880000000000004	84.0	456.0	1.0	540.0	0.15526802218114602	2.8992597214657727	0.46081663527094385	0.07266889449577303
metascope_toy.profile	17	0.98020405	0.011835366178769844	0.26856842389927144	0.12956325000000002	0.4875	0.9512195121951219	0.6446280991735537	39.0	2.0	41.0	41.0	0.47560975609756095	2.670938966645693	0.7192371438252649	0.06542901071075229	0.99999174	0.01205660396626985	7.996834009560496	0.13450598	0.9875	0.13908450704225353	0.2438271604938272	79.0	489.0	1.0	568.0	0.13884007029876977	2.835813474333886	0.44713957477428895	0.06725303236941042
metascope_toy.profile	16	0.9811681999999999	0.0336857363456349	0.4658467241900365	0.8592628999999998	0.3695652173913043	0.9714285714285714	0.5354330708661418	34.0	1.0	58.0	35.0	0.3655913978494624	2.2481696545129806	0.632334616929509	0.4337097967023106	0.99999372	0.03378238465912701	6.400670838601603	0.8565064800000012	0.9782608695652174	0.1727447216890595	0.2936378466557912	90.0	431.0	2.0	521.0	0.17208413001912046	2.4000160009321574	0.38364959995420134	0.4282492315871923
metascope_toy.profile	15	0.98076674	0.02159432727500004	0.34888342848619475	0.33089013999999994	0.5061728395061729	0.8541666666666666	0.6356589147286822	41.0	7.0	40.0	48.0	0.4659090909090909	2.654733649670015	0.6857648678510277	0.1670504465074951	0.99999189	0.021891960734722275	7.89519919762254	0.3400480699999995	0.9876543209876543	0.14414414414414414	0.25157232704402516	80.0	475.0	1.0	555.0	0.14388489208633093	2.8140412893890083	0.445332408509433	0.17002361929225085
metascope_toy.profile	14	0.98167744	0.033376753452579386	0.5112565664818667	0.8575745400000002	0.3793103448275862	0.9705882352941176	0.5454545454545454	33.0	1.0	54.0	34.0	0.375	2.2865744143868483	0.6484233243949832	0.4327503020612101	0.99999375	0.0334706014843254	5.779398488951583	0.8537730900000006	0.9885057471264368	0.17269076305220885	0.294017094017094	86.0	412.0	1.0	498.0	0.17234468937875752	2.4334167203220467	0.39181668279111564	0.42688638491760567
