tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Sum of abundances (unfiltered)	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
metascope_toy.profile	0	0.9999939600000001	0.013247695463095233	0.31570548632104545	0.004973719999999968	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10756407594707551	0.15518215894664966	0.0024868675103398652	0.99999998	0.013497026808531747	7.076906767218601	0.004979739999999968	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10763643889533335	0.09797490889695507	0.0024898700248986846
metascope_toy.profile	7	0.99999894	0.013138557441865099	0.33398949772028397	0.0022536600000000106	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10239172569046309	0.1477200348816942	0.0011268294703901543	0.9999999900000001	0.013355798729166696	6.511582009819263	0.0022547100000000105	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10240618074687657	0.09321412276484504	0.0011273538782828965
metascope_toy.profile	6	0.99999759	0.014694008888492077	0.2600335439224283	0.006761409999999945	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11092109328625485	0.16002531121406197	0.0033807090737544066	0.99999998	0.014960461761904801	7.08448987091022	0.006763799999999946	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11095202996534378	0.1009928899483322	0.003381900033818973
metascope_toy.profile	5	0.9999976100000001	0.015171018366865071	0.27395673719886493	0.006018569999999945	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10952811522793143	0.15801566867725164	0.003009288596099845	0.9999999900000001	0.015421585352777763	7.449729685657558	0.006020949999999945	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10955893244389871	0.09972483793779628	0.0030104750150523477
metascope_toy.profile	4	0.99999886	0.011267525164087296	0.3371251951688251	0.00024842000000001584	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0985171400245762	0.1421301893560197	0.00012421007079974826	0.9999999900000001	0.011507057731349198	7.793911140249712	0.00024955000000001585	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09853261344558173	0.08968824986022743	0.0001247750006238829
metascope_toy.profile	3	0.9999986	0.015659160402976192	0.3774699184652497	0.0065588799999999605	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11054009211772402	0.15947564271764963	0.0032794422956095868	0.9999999900000001	0.01587698545416666	6.023245271608454	0.00656026999999996	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11055883794519106	0.10063499114799254	0.003280135016400655
metascope_toy.profile	2	0.9999982700000001	0.014351085629960328	0.36405659895234566	0.0013616499999999764	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1006715657630687	0.14523836868490636	0.0006808255889141227	0.9999999900000001	0.014520123550000003	5.8183807896207735	0.0013633699999999766	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10069439564344818	0.09165598881614904	0.0006816850034084133
metascope_toy.profile	19	0.9806817	0.025177534054563494	0.2827907104096214	0.02068169999999995	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.019130488312271057	0.0	0.010441708024060579	0.9999999799999999	0.02548766206051591	5.950166667996448	0.0013661199999999486	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09538827893785466	0.08682615324965787	0.0006830600068305743
metascope_toy.profile	18	0.99999753	0.012960313917857139	0.3194919532511073	0.0029990300000000093	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10382046832294059	0.1497812747922761	0.001499516851903317	0.9999999799999999	0.01315684442896824	6.468022366637427	0.003001480000000009	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10385212090814744	0.09453027421898892	0.0015007400150074048
metascope_toy.profile	17	0.9830867999999999	0.011835366178769844	0.26856842389927144	0.02308679999999999	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.016769358589207174	0.0	0.011641862213859936	0.9999999899999998	0.01205660396626985	7.996834009560496	0.006179969999999988	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.08579990929184546	0.0780984430784622	0.00308998810543804
metascope_toy.profile	16	0.9915061799999999	0.0336857363456349	0.4658467241900365	0.031506179999999946	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.008457644943862893	0.0	0.015820277293841962	0.9999999899999998	0.03378238465912701	6.400670838601603	0.023014969999999947	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.048972398223223704	0.04457659788476864	0.011507485057537396
metascope_toy.profile	15	0.9999972799999999	0.02159432727500004	0.34888342848619475	0.008079780000000076	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11336419047065281	0.1635499554064027	0.004039895494257911	0.9999999900000001	0.021891960734722275	7.89519919762254	0.008082490000000076	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11339892877346434	0.10322015322707	0.0040412450202062635
metascope_toy.profile	14	0.99182317	0.033376753452579386	0.5112565664818667	0.03182116999999995	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.00814330823331987	0.0	0.015975901113751953	0.9999999799999999	0.0334706014843254	5.779398488951583	0.023646339999999943	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.047454681516597104	0.04319511260349022	0.011823170118231672
metascope_toy.profile	13	0.99999791	0.014466477171031744	0.30660309516577167	0.0009375699999999743	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09985598107088621	0.14406172869406975	0.0004687854898808241	0.99999998	0.014658676027380921	6.120295627163781	0.0009396399999999742	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09988307315212414	0.09091749125910129	0.00046982000469818723
metascope_toy.profile	12	0.9999983399999999	0.018080388130952384	0.2352428446004535	0.0034525800000000427	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10468201951590847	0.15102423042584284	0.0017262914328219105	0.9999999900000001	0.018366806933134968	7.216011574700368	0.003454230000000043	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10470398882910406	0.0953056778165487	0.0017271150086355963
metascope_toy.profile	11	0.9999972800000001	0.014164676150595228	0.2868411686509921	0.0008920199999999445	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09977113683410846	0.14393932433442247	0.0004460110525860564	0.99999998	0.01442951480892855	7.365702446965602	0.0008947199999999446	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09980575693282784	0.09084711500344332	0.00044736045183402863
metascope_toy.profile	10	0.99999775	0.01819335739027777	0.29987243033980887	0.008001189999999977	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1132227341820414	0.16334587712032045	0.004000599500674427	0.9999999900000001	0.018475369182936532	6.191380636377308	0.008003429999999978	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.1132518744197517	0.10308629858587448	0.004001715020008564
metascope_toy.profile	1	0.99999023	0.015247660552777773	0.37677244849933483	0.002167790000000074	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10221879707251333	0.14747055162215028	0.0010838992109484715	0.9999999900000001	0.01538952718353176	6.68318987517399	0.002177550000000074	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10233140032173091	0.09314605468849363	0.0010887739166699898
metascope_toy.profile	8	0.9832386	0.01204643238809525	0.34263639188284084	0.023240600000000028	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.01662013625336337	0.0	0.011718521128543125	0.9999999799999999	0.012255115256746043	6.15392058216485	0.006482640000000029	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.08516944476128102	0.07752456953174558	0.0032413232737365217
metascope_toy.profile	9	0.9999977699999999	0.015889556741269847	0.27707361520101675	0.0022885700000000496	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10245757514992394	0.14781503557030357	0.0011442862758792225	0.9999999899999998	0.016149470005754014	6.647409371217612	0.00229079000000005	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10248647511738776	0.09328720985056164	0.0011453950057269998
