tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metascope_toy.profile	0	0.9999902500000001	0.01349702680853174	7.076906767218603	0.2075245300000001	0.9878048780487805	0.15083798882681565	0.2617124394184168	81.0	456.0	1.0	537.0	0.15055762081784388	2.707078424613806	0.43065212300630107	0.10376282272517214
metascope_toy.profile	7	0.9999901299999999	0.013355798729166696	6.511582009819262	0.14865258999999995	0.9753086419753086	0.17555555555555555	0.2975517890772128	79.0	371.0	2.0	450.0	0.1747787610619469	2.311129427715896	0.3783001746788163	0.0743261043535423
metascope_toy.profile	6	0.99998874	0.014960461761904792	7.084489870910219	0.15438542000000008	0.9782608695652174	0.1565217391304348	0.2698650674662669	90.0	485.0	2.0	575.0	0.1559792027729636	2.8879305015174306	0.4544794343067643	0.07719295161393853
metascope_toy.profile	5	0.99999076	0.015421585352777809	7.449729685657553	0.5078270799999995	0.9868421052631579	0.1485148514851485	0.2581755593803786	75.0	430.0	1.0	505.0	0.1482213438735178	2.733714513354912	0.4391820792456053	0.25391610963102945
metascope_toy.profile	4	0.9999916799999999	0.011507057731349205	7.793911140249712	0.15575640000000013	0.9866666666666667	0.148	0.2573913043478261	74.0	426.0	1.0	500.0	0.14770459081836326	2.9639245735872892	0.4769286375982085	0.077878173521421
metascope_toy.profile	3	0.99998957	0.01587698545416663	6.023245271608454	0.5147717099999994	0.9759036144578314	0.1643002028397566	0.28125000000000006	81.0	412.0	2.0	493.0	0.16363636363636364	2.8498766487277942	0.45961977778507085	0.2573860390310179
metascope_toy.profile	2	0.99999128	0.014520123550000017	5.818380789620774	0.15987418	0.9651162790697675	0.17436974789915966	0.29537366548042704	83.0	393.0	3.0	476.0	0.1732776617954071	2.5561258195423795	0.41459084849992306	0.07993679903005153
metascope_toy.profile	19	0.9999553299999999	0.02548766206051587	5.950166667996449	0.27189711000000016	0.9787234042553191	0.1513157894736842	0.2621082621082621	92.0	516.0	2.0	608.0	0.15081967213114755	3.1173546132330903	0.4863135048004988	0.13595091170905446
metascope_toy.profile	18	0.99999284	0.01315684442896825	6.468022366637422	0.14533676000000012	0.9882352941176471	0.15555555555555556	0.26880000000000004	84.0	456.0	1.0	540.0	0.15526802218114602	2.8992597214657727	0.46081663527094385	0.07266889449577302
metascope_toy.profile	17	0.99999174	0.012056603966269851	7.996834009560496	0.1345059800000001	0.9875	0.13908450704225353	0.2438271604938272	79.0	489.0	1.0	568.0	0.13884007029876977	2.835813474333886	0.44713957477428895	0.06725303236941042
metascope_toy.profile	16	0.99999372	0.03378238465912702	6.400670838601603	0.8565064800000003	0.9782608695652174	0.1727447216890595	0.2936378466557912	90.0	431.0	2.0	521.0	0.17208413001912046	2.4000160009321574	0.38364959995420134	0.4282492315871923
metascope_toy.profile	15	0.99999189	0.021891960734722264	7.89519919762254	0.34004806999999987	0.9876543209876543	0.14414414414414414	0.25157232704402516	80.0	475.0	1.0	555.0	0.14388489208633093	2.8140412893890083	0.445332408509433	0.17002361929225085
metascope_toy.profile	14	0.99999375	0.033470601484325416	5.779398488951584	0.8537730900000007	0.9885057471264368	0.17269076305220885	0.294017094017094	86.0	412.0	1.0	498.0	0.17234468937875752	2.4334167203220467	0.39181668279111564	0.42688638491760555
metascope_toy.profile	13	0.9999907400000001	0.014658676027380921	6.12029562716378	0.14559455999999987	0.9873417721518988	0.16595744680851063	0.28415300546448086	78.0	392.0	1.0	470.0	0.16560509554140126	2.4715443561310035	0.40169864006254613	0.07279794464523458
metascope_toy.profile	12	0.99999027	0.01836680693313498	7.216011574700368	0.5358308500000001	0.9743589743589743	0.1444866920152091	0.2516556291390728	76.0	450.0	2.0	526.0	0.14393939393939395	3.0342928668906453	0.4843011954033043	0.26791659445593474
metascope_toy.profile	11	0.99999055	0.014429514808928548	7.365702446965602	0.13073731000000002	0.9863013698630136	0.15789473684210525	0.2722117202268431	72.0	384.0	1.0	456.0	0.1575492341356674	2.403748224194806	0.3926093993053562	0.06536915997676082
metascope_toy.profile	10	0.9999914	0.01847536918293653	6.191380636377308	0.2627208	0.989247311827957	0.1765834932821497	0.29967426710097717	92.0	429.0	1.0	521.0	0.17624521072796934	2.794561774629036	0.44671889956871963	0.13136089917141683
metascope_toy.profile	1	0.9999905099999999	0.01538952718353174	6.683189875173989	0.3113822700000001	0.9886363636363636	0.1590493601462523	0.27401574803149603	87.0	460.0	1.0	547.0	0.15875912408759124	2.9954248378814223	0.4751287434883553	0.155692418683992
metascope_toy.profile	8	0.99999124	0.012255115256746042	6.153920582164849	0.11837782000000002	0.9878048780487805	0.15851272015655576	0.2731871838111299	81.0	430.0	1.0	511.0	0.158203125	2.659321723026998	0.4264214435277134	0.05918958357746111
metascope_toy.profile	9	0.99999161	0.016149470005754	6.647409371217612	0.3866647300000001	0.9878048780487805	0.15196998123827393	0.2634146341463415	81.0	452.0	1.0	533.0	0.15168539325842698	2.889442805377754	0.4602107104797594	0.1933332726997153
