tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metascope_toy.profile	0	0.9999904099999999	0.01349702680853174	7.076906767218603	0.16939159000000004	0.9666666666666667	0.32222222222222224	0.4833333333333334	29.0	61.0	1.0	90.0	0.31868131868131866	1.8270520201588107	0.4060287332163348	0.08469637051183765
metascope_toy.profile	7	0.99999085	0.013355798729166696	6.511582009819262	0.07900228999999996	0.9655172413793104	0.36363636363636365	0.5283018867924528	28.0	49.0	1.0	77.0	0.358974358974359	1.224235851821478	0.2818348735563402	0.03950132571856515
metascope_toy.profile	6	0.9999494400000001	0.014960461761904792	7.084489870910219	0.09582944000000004	0.967741935483871	0.35714285714285715	0.5217391304347826	30.0	54.0	1.0	84.0	0.35294117647058826	2.0400658328119703	0.4604265816958488	0.047916602164132995
metascope_toy.profile	5	0.99998244	0.015421585352777809	7.449729685657553	0.07061210000000004	0.967741935483871	0.379746835443038	0.5454545454545455	30.0	49.0	1.0	79.0	0.375	1.824865632491202	0.41764215848482317	0.035306571831131686
metascope_toy.profile	4	0.9999938	0.011507057731349205	7.793911140249712	0.05502799999999998	0.9655172413793104	0.345679012345679	0.5090909090909091	28.0	53.0	1.0	81.0	0.34146341463414637	1.8806068497987654	0.42795053113749026	0.027514099050756576
metascope_toy.profile	3	0.9999564599999999	0.01587698545416663	6.023245271608454	0.08303913999999997	0.9642857142857143	0.3176470588235294	0.47787610619469023	27.0	58.0	1.0	85.0	0.313953488372093	1.7899332852013412	0.402897545150862	0.041521013685645834
metascope_toy.profile	2	0.9999765100000001	0.014520123550000017	5.818380789620774	0.10236086999999994	0.9666666666666667	0.37662337662337664	0.5420560747663552	29.0	48.0	1.0	77.0	0.3717948717948718	1.6237890771988563	0.3738171763011239	0.05118139439523792
metascope_toy.profile	19	0.9999849199999999	0.02548766206051587	5.950166667996449	0.23065932000000003	0.96875	0.3333333333333333	0.496	31.0	62.0	1.0	93.0	0.32978723404255317	2.1462716365194288	0.47351892435267917	0.11533093325350313
metascope_toy.profile	18	0.99999424	0.01315684442896825	6.468022366637422	0.07195064000000002	0.9666666666666667	0.3372093023255814	0.5	29.0	57.0	1.0	86.0	0.3333333333333333	1.6947535499710937	0.38047180366841366	0.035975477572591785
metascope_toy.profile	17	0.99998632	0.012056603966269851	7.996834009560496	0.08615371999999995	0.9655172413793104	0.2978723404255319	0.4552845528455285	28.0	66.0	1.0	94.0	0.29473684210526313	1.743963435864874	0.3838543434757106	0.04307711157033157
metascope_toy.profile	16	0.9999947399999999	0.03378238465912702	6.400670838601603	0.4755040800000001	0.9666666666666667	0.3372093023255814	0.5	29.0	57.0	1.0	86.0	0.3333333333333333	1.2732894879715686	0.285853213341159	0.23775171428015152
metascope_toy.profile	15	0.9999942399999999	0.021891960734722264	7.89519919762254	0.18267301999999996	0.9642857142857143	0.3	0.45762711864406774	27.0	63.0	1.0	90.0	0.2967032967032967	1.8111471155241439	0.402494160467728	0.09133677304990641
metascope_toy.profile	14	0.99999192	0.033470601484325416	5.779398488951584	0.4407719	0.9666666666666667	0.3411764705882353	0.5043478260869566	29.0	56.0	1.0	85.0	0.3372093023255814	1.2622938221909292	0.28413074745554934	0.2203867301690248
metascope_toy.profile	13	0.99998582	0.014658676027380921	6.12029562716378	0.11108682000000006	0.9666666666666667	0.3815789473684211	0.5471698113207547	29.0	47.0	1.0	76.0	0.37662337662337664	1.5465426196291492	0.3571087153398593	0.055543803805568996
metascope_toy.profile	12	0.99997906	0.01836680693313498	7.216011574700368	0.08905287999999999	0.9615384615384616	0.2777777777777778	0.43103448275862066	25.0	65.0	1.0	90.0	0.27472527472527475	1.7881432169459126	0.39738196678320203	0.044526794878555175
metascope_toy.profile	11	0.99998294	0.014429514808928548	7.365702446965602	0.08817328000000009	0.9655172413793104	0.35443037974683544	0.5185185185185186	28.0	51.0	1.0	79.0	0.35	1.5642948924711229	0.3580074520371975	0.04408712628100291
metascope_toy.profile	10	0.99997147	0.01847536918293653	6.191380636377308	0.13438314999999995	0.9666666666666667	0.35802469135802467	0.5225225225225225	29.0	52.0	1.0	81.0	0.35365853658536583	1.7821480419762452	0.40554526386574746	0.06719283587356514
metascope_toy.profile	1	0.99997753	0.01538952718353174	6.683189875173989	0.27187057	0.9666666666666667	0.30851063829787234	0.467741935483871	29.0	65.0	1.0	94.0	0.30526315789473685	1.8300527188491218	0.4028029891414524	0.13593708412730843
metascope_toy.profile	8	0.99999341	0.012255115256746042	6.153920582164849	0.050517130000000014	0.9666666666666667	0.3411764705882353	0.5043478260869566	29.0	56.0	1.0	85.0	0.3372093023255814	1.6225444890657441	0.36521986430858183	0.02525866085661796
metascope_toy.profile	9	0.9999787600000001	0.016149470005754	6.647409371217612	0.06983492000000004	0.9655172413793104	0.3010752688172043	0.45901639344262296	28.0	65.0	1.0	93.0	0.2978723404255319	1.6281425706142125	0.3592072436741019	0.03491783082736342
