tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metascope_toy.profile	0	0.46280256000000003	0.01349702680853174	7.076906767218603	0.9195547399999994	0.005988023952095809	0.004524886877828055	0.005154639175257733	1.0	220.0	166.0	221.0	0.002583979328165375	1.1174966840645177	0.2070142650110048	0.6286347830600101
metascope_toy.profile	7	0.36935972	0.013355798729166696	6.511582009819262	1.2515867199999997	0.034013605442176874	0.02976190476190476	0.031746031746031744	5.0	163.0	142.0	168.0	0.016129032258064516	1.0558838859895332	0.20606778077165608	0.913981429476281
metascope_toy.profile	6	0.14704484	0.014960461761904792	7.084489870910219	1.1440868400000006	0.015306122448979591	0.013215859030837005	0.014184397163120567	3.0	224.0	193.0	227.0	0.007142857142857143	0.6515056382786505	0.12009431168568069	0.9973916352602232
metascope_toy.profile	5	0.21785934	0.015421585352777809	7.449729685657553	1.1924963399999988	0.0196078431372549	0.013392857142857142	0.015915119363395226	3.0	221.0	150.0	224.0	0.008021390374331552	0.8119537479471054	0.1500382213039928	0.9791942145431702
metascope_toy.profile	4	0.18935095000000002	0.011507057731349205	7.793911140249712	1.1615559499999983	0.00684931506849315	0.00558659217877095	0.006153846153846154	1.0	178.0	145.0	179.0	0.0030864197530864196	0.7213728720381888	0.1390628919919464	0.9766079403103111
metascope_toy.profile	3	0.26164255000000003	0.01587698545416663	6.023245271608454	1.2325515500000004	0.022099447513812154	0.02040816326530612	0.021220159151193633	4.0	192.0	177.0	196.0	0.010723860589812333	0.9135104012072156	0.17307513386615098	0.9769086679323544
metascope_toy.profile	2	0.42715995999999995	0.014520123550000017	5.818380789620774	1.3428249599999993	0.022222222222222223	0.02	0.021052631578947368	4.0	196.0	176.0	200.0	0.010638297872340425	1.2193267403692596	0.2301347118365762	0.940874810651413
metascope_toy.profile	19	0.31527941	0.02548766206051587	5.950166667996449	1.3142868499999998	0.012396694214876033	0.012396694214876033	0.012396694214876033	3.0	239.0	239.0	242.0	0.006237006237006237	1.0707945888318535	0.1950822986621158	0.99920509827626
metascope_toy.profile	18	0.3426925	0.01315684442896825	6.468022366637422	1.3420504999999994	0.011428571428571429	0.00881057268722467	0.009950248756218905	2.0	225.0	173.0	227.0	0.005	1.064759725099835	0.19627088206688442	0.9995322782036055
metascope_toy.profile	17	0.29603176000000003	0.012056603966269851	7.996834009560496	1.2955677600000004	0.012121212121212121	0.008298755186721992	0.009852216748768473	2.0	239.0	163.0	241.0	0.0049504950495049506	0.9648510815547203	0.1759137290322007	0.9996157602373509
metascope_toy.profile	16	0.1837789	0.03378238465912702	6.400670838601603	1.1808195399999994	0.005235602094240838	0.004484304932735426	0.004830917874396135	1.0	222.0	190.0	223.0	0.002421307506053269	0.6743580177091181	0.12471547903628344	0.9974427774402248
metascope_toy.profile	15	0.15187056	0.021891960734722264	7.89519919762254	1.1325845600000009	0.01910828025477707	0.014634146341463415	0.016574585635359115	3.0	202.0	154.0	205.0	0.008356545961002786	0.6673327075303426	0.12536754771186023	0.983232898563568
metascope_toy.profile	14	0.18522576999999998	0.033470601484325416	5.779398488951584	1.1802190500000003	0.015789473684210527	0.012658227848101266	0.014051522248243561	3.0	234.0	187.0	237.0	0.007075471698113208	0.6958923748104356	0.12726494530946642	0.9957832861241072
metascope_toy.profile	13	0.28607102	0.014658676027380921	6.12029562716378	1.2860300200000003	0.0064516129032258064	0.005	0.005633802816901409	1.0	199.0	154.0	200.0	0.002824858757062147	1.032765470379736	0.19492329336485256	0.9999906690451686
metascope_toy.profile	12	0.24499893	0.01836680693313498	7.216011574700368	1.2344909299999998	0.006172839506172839	0.005208333333333333	0.005649717514124294	1.0	191.0	161.0	192.0	0.0028328611898017	0.9261906863675368	0.17616576351075533	0.9915423108589828
metascope_toy.profile	11	0.23619083	0.014429514808928548	7.365702446965602	1.2361638300000006	0.0	0.0	na	0.0	178.0	123.0	178.0	0.0	0.8585828765142689	0.16569253967890507	1.0
metascope_toy.profile	10	0.10890962	0.01847536918293653	6.191380636377308	1.064827620000001	0.021739130434782608	0.02030456852791878	0.02099737532808399	4.0	193.0	180.0	197.0	0.010610079575596816	0.5420535957527294	0.10259941194473131	0.9602457047027789
metascope_toy.profile	1	0.32069483	0.01538952718353174	6.683189875173989	1.0412055099999997	0.011049723756906077	0.008849557522123894	0.009828009828009828	2.0	224.0	179.0	226.0	0.0049382716049382715	1.0111401936505813	0.18653881836134775	0.788399149535955
metascope_toy.profile	8	0.39841593000000003	0.012255115256746042	6.153920582164849	1.3958939299999995	0.01744186046511628	0.015544041450777202	0.01643835616438356	3.0	190.0	169.0	193.0	0.008287292817679558	1.0166676361222102	0.1931840179886722	0.9982208008079739
metascope_toy.profile	9	0.19937443	0.016149470005754	6.647409371217612	1.1902114299999993	0.011299435028248588	0.009852216748768473	0.010526315789473684	2.0	201.0	175.0	203.0	0.005291005291005291	0.7677667378223337	0.1445015948658548	0.9923527374394359
