rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
domain	14	0.013247695463095233	0.31570548632104545	0.03182116999999995	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.00814330823331987	0.0	0.015975901113751953	0.013497026808531747	7.076906767218601	0.023646339999999943	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.047454681516597104	0.04319511260349022	0.011823170118231672
domain	10	0.013247695463095233	0.31570548632104545	0.008001189999999977	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1132227341820414	0.16334587712032045	0.004000599500674427	0.013497026808531747	7.076906767218601	0.008003429999999978	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.1132518744197517	0.10308629858587448	0.004001715020008564
domain	12	0.013247695463095233	0.31570548632104545	0.0034525800000000427	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10468201951590847	0.15102423042584284	0.0017262914328219105	0.013497026808531747	7.076906767218601	0.003454230000000043	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10470398882910406	0.0953056778165487	0.0017271150086355963
domain	11	0.013247695463095233	0.31570548632104545	0.0008920199999999445	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09977113683410846	0.14393932433442247	0.0004460110525860564	0.013497026808531747	7.076906767218601	0.0008947199999999446	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09980575693282784	0.09084711500344332	0.00044736045183402863
domain	16	0.013247695463095233	0.31570548632104545	0.031506179999999946	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.008457644943862893	0.0	0.015820277293841962	0.013497026808531747	7.076906767218601	0.023014969999999947	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.048972398223223704	0.04457659788476864	0.011507485057537396
domain	13	0.013247695463095233	0.31570548632104545	0.0009375699999999743	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.09985598107088621	0.14406172869406975	0.0004687854898808241	0.013497026808531747	7.076906767218601	0.0009396399999999742	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09988307315212414	0.09091749125910129	0.00046982000469818723
domain	17	0.013247695463095233	0.31570548632104545	0.02308679999999999	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.016769358589207174	0.0	0.011641862213859936	0.013497026808531747	7.076906767218601	0.006179969999999988	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.08579990929184546	0.0780984430784622	0.00308998810543804
domain	4	0.013247695463095233	0.31570548632104545	0.00024842000000001584	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0985171400245762	0.1421301893560197	0.00012421007079974826	0.013497026808531747	7.076906767218601	0.00024955000000001585	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09853261344558173	0.08968824986022743	0.0001247750006238829
domain	19	0.013247695463095233	0.31570548632104545	0.02068169999999995	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.019130488312271057	0.0	0.010441708024060579	0.013497026808531747	7.076906767218601	0.0013661199999999486	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.09538827893785466	0.08682615324965787	0.0006830600068305743
domain	2	0.013247695463095233	0.31570548632104545	0.0013616499999999764	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1006715657630687	0.14523836868490636	0.0006808255889141227	0.013497026808531747	7.076906767218601	0.0013633699999999766	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10069439564344818	0.09165598881614904	0.0006816850034084133
domain	3	0.013247695463095233	0.31570548632104545	0.0065588799999999605	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11054009211772402	0.15947564271764963	0.0032794422956095868	0.013497026808531747	7.076906767218601	0.00656026999999996	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11055883794519106	0.10063499114799254	0.003280135016400655
domain	5	0.013247695463095233	0.31570548632104545	0.006018569999999945	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10952811522793143	0.15801566867725164	0.003009288596099845	0.013497026808531747	7.076906767218601	0.006020949999999945	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10955893244389871	0.09972483793779628	0.0030104750150523477
domain	6	0.013247695463095233	0.31570548632104545	0.006761409999999945	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11092109328625485	0.16002531121406197	0.0033807090737544066	0.013497026808531747	7.076906767218601	0.006763799999999946	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.11095202996534378	0.1009928899483322	0.003381900033818973
domain	7	0.013247695463095233	0.31570548632104545	0.0022536600000000106	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10239172569046309	0.1477200348816942	0.0011268294703901543	0.013497026808531747	7.076906767218601	0.0022547100000000105	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10240618074687657	0.09321412276484504	0.0011273538782828965
domain	9	0.013247695463095233	0.31570548632104545	0.0022885700000000496	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10245757514992394	0.14781503557030357	0.0011442862758792225	0.013497026808531747	7.076906767218601	0.00229079000000005	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10248647511738776	0.09328720985056164	0.0011453950057269998
domain	1	0.013247695463095233	0.31570548632104545	0.002167790000000074	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10221879707251333	0.14747055162215028	0.0010838992109484715	0.013497026808531747	7.076906767218601	0.002177550000000074	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10233140032173091	0.09314605468849363	0.0010887739166699898
domain	18	0.013247695463095233	0.31570548632104545	0.0029990300000000093	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10382046832294059	0.1497812747922761	0.001499516851903317	0.013497026808531747	7.076906767218601	0.003001480000000009	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10385212090814744	0.09453027421898892	0.0015007400150074048
domain	0	0.013247695463095233	0.31570548632104545	0.004973719999999968	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10756407594707551	0.15518215894664966	0.0024868675103398652	0.013497026808531747	7.076906767218601	0.004979739999999968	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.10763643889533335	0.09797490889695507	0.0024898700248986846
domain	8	0.013247695463095233	0.31570548632104545	0.023240600000000028	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.01662013625336337	0.0	0.011718521128543125	0.013497026808531747	7.076906767218601	0.006482640000000029	1.0	0.6666666666666666	0.8	2.0	1.0	0.0	3.0	0.6666666666666666	0.08516944476128102	0.07752456953174558	0.0032413232737365217
kingdom	9	0.013247695463095233	0.31570548632104545	0.058721920000000025	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7604435318126153	0.6921855322904956	0.02936244896978727	0.013497026808531747	7.076906767218601	0.058714720000000026	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7609502489172906	0.4246944201975566	0.029358132412463787
kingdom	1	0.013247695463095233	0.31570548632104545	0.005089939999999975	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7053266838296458	0.6420160152083686	0.002547491073591146	0.013497026808531747	7.076906767218601	0.0032682699999999755	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7174552101768626	0.4004193768742656	0.0016341766143074712
kingdom	10	0.013247695463095233	0.31570548632104545	0.0835742799999999	0.5	1.0	0.6666666666666666	3.0	0.0	3.0	3.0	0.5	0.7175725011204357	0.6531626384685507	0.041792866458562096	0.013497026808531747	7.076906767218601	0.08346291999999991	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.7195619799283927	0.4015951874602912	0.04173261599346297
kingdom	11	0.013247695463095233	0.31570548632104545	0.07131748000000004	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7742753948769667	0.7047758366289992	0.03573765624990763	0.013497026808531747	7.076906767218601	0.06704966000000004	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7980285013630004	0.44538818690145704	0.0335256721648848
kingdom	12	0.013247695463095233	0.31570548632104545	0.061761929999999916	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7168422771449687	0.6524979599618573	0.03088218222121221	0.013497026808531747	7.076906767218601	0.06176285999999992	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.717135831905278	0.4002411284670046	0.030882231393904634
kingdom	13	0.013247695463095233	0.31570548632104545	0.047092159999999994	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7659831920209259	0.6972279483142838	0.023680640503533225	0.013497026808531747	7.076906767218601	0.03632049	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.8166981360393031	0.45580790840813123	0.018160737791619974
kingdom	14	0.013247695463095233	0.31570548632104545	0.1889848299999999	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.29986244138421403	0.4326100571338631	0.09488020034121554	0.013497026808531747	7.076906767218601	0.18084327999999988	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.33905401782506145	0.1892296503230628	0.09042299453645809
kingdom	15	0.013247695463095233	0.31570548632104545	0.1330349700000001	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.724502053297004	0.6594701886826206	0.06652275859168741	0.013497026808531747	7.076906767218601	0.1330117300000001	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7254144675152222	0.4048615229742601	0.0665079197621811
kingdom	16	0.013247695463095233	0.31570548632104545	0.19840972000000007	0.4	1.0	0.5714285714285715	2.0	0.0	3.0	2.0	0.4	0.3091551481810421	0.4460165991460821	0.09963072655914076	0.013497026808531747	7.076906767218601	0.18989494000000007	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.35009235516697035	0.1953902636930396	0.09494895879967401
kingdom	17	0.013247695463095233	0.31570548632104545	0.023769969999999977	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.417939268642058	0.6029589102626574	0.01198656532766779	0.013497026808531747	7.076906767218601	0.0069474099999999725	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.4871764090103819	0.27189833087377097	0.003473796169780462
kingdom	18	0.013247695463095233	0.31570548632104545	0.013674170000000074	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6496198987617557	0.5913095142503049	0.006837832477657332	0.013497026808531747	7.076906767218601	0.013648100000000074	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6510989907326716	0.3633852656646961	0.006824222994052936
kingdom	19	0.013247695463095233	0.31570548632104545	0.21749020000000008	0.4	1.0	0.5714285714285715	2.0	0.0	3.0	2.0	0.4	0.6683606712943007	0.9642406260015062	0.10981095366714126	0.013497026808531747	7.076906767218601	0.19821203000000004	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7453545748245145	0.4159903087581483	0.09910845455460887
kingdom	2	0.013247695463095233	0.31570548632104545	0.03562545999999996	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7357144743088585	0.6696761741130656	0.017822267408180797	0.013497026808531747	7.076906767218601	0.03460933999999996	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7427567673778379	0.41454044481642416	0.017305103492842477
kingdom	3	0.013247695463095233	0.31570548632104545	0.01723348999999988	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6139790683415953	0.5588678323323198	0.008617545613075123	0.013497026808531747	7.076906767218601	0.01719844999999988	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6151443622371179	0.34331860542762527	0.008599469439918768
kingdom	4	0.013247695463095233	0.31570548632104545	0.033010290000000005	0.5	1.0	0.6666666666666666	3.0	0.0	3.0	3.0	0.5	0.6927409886143374	0.6305600217290253	0.016506578183650797	0.013497026808531747	7.076906767218601	0.03294649000000001	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.6939179581943539	0.38728298642301306	0.016473668785129503
kingdom	5	0.013247695463095233	0.31570548632104545	0.018927649999999897	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.4320237476475341	0.39324496194311936	0.009464481030502578	0.013497026808531747	7.076906767218601	0.018910379999999893	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.43280273032518746	0.24155180299488088	0.009455463735675095
kingdom	0	0.013247695463095233	0.31570548632104545	0.027100050000000053	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7522895728709794	0.6847634790095141	0.01355063294914729	0.013497026808531747	7.076906767218601	0.027079940000000052	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7526775209971763	0.42007732283477367	0.013540334505804922
kingdom	8	0.013247695463095233	0.31570548632104545	0.03536396999999993	0.3333333333333333	1.0	0.5	2.0	0.0	4.0	2.0	0.3333333333333333	0.6187710404053557	0.8926979114385111	0.017832250329790227	0.013497026808531747	7.076906767218601	0.01860499999999993	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.6880482063361616	0.384007015535737	0.009302738243126373
kingdom	7	0.013247695463095233	0.31570548632104545	0.013931019999999952	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.503853363045597	0.45862709551195535	0.006966201395488479	0.013497026808531747	7.076906767218601	0.01385040999999995	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.5051942671231829	0.2819542889542178	0.00692536812704621
kingdom	6	0.013247695463095233	0.31570548632104545	0.01877891999999988	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6430146277975909	0.5852971375162228	0.009389982552528988	0.013497026808531747	7.076906767218601	0.01875276999999988	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6435370051847152	0.3591648411725547	0.009376663721329056
phylum	19	0.013247695463095233	0.31570548632104545	0.22982439000000007	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	1.0734471788681073	0.5991022775677481	0.11506891137781737	0.013497026808531747	7.076906767218601	0.22735832000000003	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	1.092508368569049	0.3534433399263328	0.11367916682075004
phylum	11	0.013247695463095233	0.31570548632104545	0.08765142000000009	0.36363636363636365	1.0	0.5333333333333333	4.0	0.0	7.0	4.0	0.36363636363636365	0.8409982489203063	0.606652001556814	0.044262232994235796	0.013497026808531747	7.076906767218601	0.07501172000000009	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.9375291555676809	0.30330516960357057	0.037505881378352424
phylum	9	0.013247695463095233	0.31570548632104545	0.06923456000000006	0.45454545454545453	1.0	0.625	5.0	0.0	6.0	5.0	0.45454545454545453	0.927927093687432	0.5765535200323714	0.03480773889723358	0.013497026808531747	7.076906767218601	0.059870590000000036	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9893585661587436	0.32496346681502797	0.029935347536534946
phylum	8	0.013247695463095233	0.31570548632104545	0.04475081999999988	0.3333333333333333	1.0	0.5	4.0	0.0	8.0	4.0	0.3333333333333333	0.7778462858038461	0.561097489551554	0.022574094538636076	0.013497026808531747	7.076906767218601	0.027805219999999884	0.9166666666666666	0.4782608695652174	0.6285714285714286	11.0	12.0	1.0	23.0	0.4583333333333333	0.8665425359078731	0.27636553481923365	0.013902638778462212
phylum	7	0.013247695463095233	0.31570548632104545	0.026846540000000103	0.36363636363636365	1.0	0.5333333333333333	4.0	0.0	7.0	4.0	0.36363636363636365	0.5518138832791153	0.3980495764502305	0.013479971342657524	0.013497026808531747	7.076906767218601	0.019037190000000103	0.9090909090909091	0.5	0.6451612903225806	10.0	10.0	1.0	20.0	0.47619047619047616	0.5981962520800209	0.19968281456952428	0.009518595428336846
phylum	6	0.013247695463095233	0.31570548632104545	0.03199430999999995	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	0.8812563815930525	0.4918385512831836	0.01608102857954689	0.013497026808531747	7.076906767218601	0.022750009999999952	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.9403944518088266	0.30423213721543	0.011375000051874952
phylum	5	0.013247695463095233	0.31570548632104545	0.023941379999999998	0.45454545454545453	1.0	0.625	5.0	0.0	6.0	5.0	0.45454545454545453	0.542908476684708	0.3373280028327516	0.012047432263995976	0.013497026808531747	7.076906767218601	0.021337429999999994	0.9090909090909091	0.5	0.6451612903225806	10.0	10.0	1.0	20.0	0.47619047619047616	0.604193509261094	0.20168474819824547	0.010668715586779355
phylum	4	0.013247695463095233	0.31570548632104545	0.0608347500000001	0.5	1.0	0.6666666666666666	6.0	0.0	6.0	6.0	0.5	0.9058184033031216	0.5055468766091555	0.030604635121850594	0.013497026808531747	7.076906767218601	0.0488918500000001	0.9166666666666666	0.5	0.6470588235294118	11.0	11.0	1.0	22.0	0.4782608695652174	0.9658422399146797	0.3124648899161265	0.024445950790478142
phylum	3	0.013247695463095233	0.31570548632104545	0.02163382999999997	0.5454545454545454	1.0	0.7058823529411764	6.0	0.0	5.0	6.0	0.5454545454545454	0.9223443463360858	0.5147701810296335	0.010833127153945315	0.013497026808531747	7.076906767218601	0.019620879999999973	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9428397142702997	0.3096839433955097	0.009810430876299271
phylum	2	0.013247695463095233	0.31570548632104545	0.061669859999999924	0.45454545454545453	1.0	0.625	5.0	0.0	6.0	5.0	0.45454545454545453	0.9216693136764982	0.5726653426987893	0.031085373664883408	0.013497026808531747	7.076906767218601	0.046935089999999936	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	1.0020794861026754	0.3241881990374959	0.02346755825917038
phylum	18	0.013247695463095233	0.31570548632104545	0.048219680000000036	0.4166666666666667	1.0	0.5882352941176471	5.0	0.0	7.0	5.0	0.4166666666666667	0.8166030474932229	0.5073840010753813	0.024220268438703334	0.013497026808531747	7.076906767218601	0.04115185000000004	0.9166666666666666	0.55	0.6874999999999999	11.0	9.0	1.0	20.0	0.5238095238095238	0.8638686649528348	0.2883664446849862	0.020575915843717464
phylum	17	0.013247695463095233	0.31570548632104545	0.04081828000000004	0.4	1.0	0.5714285714285715	4.0	0.0	6.0	4.0	0.4	0.5708209456171858	0.4117602737387313	0.020578534885116392	0.013497026808531747	7.076906767218601	0.026529080000000045	0.9	0.391304347826087	0.5454545454545454	9.0	14.0	1.0	23.0	0.375	0.6467309359558522	0.2062612434972088	0.013264520899089926
phylum	16	0.013247695463095233	0.31570548632104545	0.22580143	0.36363636363636365	1.0	0.5333333333333333	4.0	0.0	7.0	4.0	0.36363636363636365	0.38158037432550174	0.27525205686997783	0.11399683618880053	0.013497026808531747	7.076906767218601	0.20666881	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.47620911519054465	0.15406100769439743	0.10333436314958291
