tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metascope_toy.profile	0	0.46280256000000003	0.14336038192361114	4.5500250796078685	1.17412056	0.003215434083601286	0.004524886877828055	0.0037593984962406017	1.0	220.0	310.0	221.0	0.0018832391713747645	1.1174966840645177	0.2070142650110048	0.8026580100434884
metascope_toy.profile	7	0.36935972	0.14222390048273817	3.8580036418901282	1.3092197199999989	0.01718213058419244	0.02976190476190476	0.02178649237472767	5.0	163.0	286.0	168.0	0.011013215859030838	1.0558838859895332	0.20606778077165608	0.95607607867374
metascope_toy.profile	6	0.14704484	0.14268096972658734	4.408436025895456	1.1455328399999996	0.008130081300813009	0.013215859030837005	0.010067114093959733	3.0	224.0	366.0	227.0	0.00505902192242833	0.6515056382786505	0.12009431168568069	0.9986766061737943
metascope_toy.profile	5	0.21785934	0.14172201821150804	4.482665390987874	1.2049903399999995	0.009933774834437087	0.013392857142857142	0.011406844106463877	3.0	221.0	299.0	224.0	0.0057361376673040155	0.8119537479471054	0.1500382213039928	0.9894469098520585
metascope_toy.profile	4	0.18935095000000002	0.13877553523690475	4.520248607837828	1.1750619499999995	0.0033783783783783786	0.00558659217877095	0.004210526315789474	1.0	178.0	295.0	179.0	0.002109704641350211	0.7213728720381888	0.1390628919919464	0.9879750853386804
metascope_toy.profile	3	0.26164255000000003	0.1437786008617063	3.8961139757097425	1.2470345499999993	0.0121580547112462	0.02040816326530612	0.015238095238095238	4.0	192.0	325.0	196.0	0.007677543186180422	0.9135104012072156	0.17307513386615098	0.9884120419492008
metascope_toy.profile	2	0.42715995999999995	0.14018999050595238	3.8613084470876196	1.3834889599999993	0.012461059190031152	0.02	0.015355086372360844	4.0	196.0	317.0	200.0	0.007736943907156673	1.2193267403692596	0.2301347118365762	0.9693885192765445
metascope_toy.profile	19	0.31527941	0.1607490310605159	4.075866335892841	1.314918410000001	0.0071090047393364926	0.012396694214876033	0.009036144578313253	3.0	239.0	419.0	242.0	0.0045385779122541605	1.0707945888318535	0.1950822986621158	0.9997095720513005
metascope_toy.profile	18	0.3426925	0.14047783656785712	4.188978469191774	1.3423724999999995	0.005917159763313609	0.00881057268722467	0.007079646017699115	2.0	225.0	336.0	227.0	0.003552397868561279	1.064759725099835	0.19627088206688442	0.9997676297000523
metascope_toy.profile	17	0.29603176000000003	0.14355163130674597	4.768959488889545	1.29580176	0.006211180124223602	0.008298755186721992	0.007104795737122557	2.0	239.0	320.0	241.0	0.0035650623885918	0.9648510815547203	0.1759137290322007	0.9998101921799549
metascope_toy.profile	16	0.1837789	0.15739941847817468	4.086091189840972	1.1820169000000005	0.0029154518950437317	0.004484304932735426	0.0035335689045936395	1.0	222.0	342.0	223.0	0.0017699115044247787	0.6743580177091181	0.12471547903628344	0.9984946767563307
metascope_toy.profile	15	0.15187056	0.13890575402162697	4.738689883641639	1.14196556	0.009615384615384616	0.014634146341463415	0.011605415860735012	3.0	202.0	309.0	205.0	0.005836575875486381	0.6673327075303426	0.12536754771186023	0.9913914760472421
metascope_toy.profile	14	0.18522576999999998	0.15489285641567455	3.842706800212146	1.1822627700000006	0.008955223880597015	0.012658227848101266	0.01048951048951049	3.0	234.0	332.0	237.0	0.005272407732864675	0.6958923748104356	0.12726494530946642	0.9974992127455913
metascope_toy.profile	13	0.28607102	0.14346468138095242	3.9699735235451596	1.2860510199999984	0.0033444816053511705	0.005	0.004008016032064128	1.0	199.0	298.0	200.0	0.002008032128514056	1.032765470379736	0.19492329336485256	0.9999953345770002
metascope_toy.profile	12	0.24499893	0.14601280520337306	4.519564067264628	1.2399909299999992	0.0032258064516129032	0.005208333333333333	0.00398406374501992	1.0	191.0	309.0	192.0	0.001996007984031936	0.9261906863675368	0.17616576351075533	0.9959679068841588
metascope_toy.profile	11	0.23619083	0.14131198652599214	4.387073915449703	1.2361778299999988	0.0	0.0	na	0.0	178.0	268.0	178.0	0.0	0.8585828765142689	0.16569253967890507	1.0
metascope_toy.profile	10	0.10890962	0.1430010693773809	4.029855022290005	1.0867666199999988	0.011560693641618497	0.02030456852791878	0.014732965009208102	4.0	193.0	342.0	197.0	0.0074211502782931356	0.5420535957527294	0.10259941194473131	0.9800290847082254
metascope_toy.profile	1	0.32069483	0.1437161629486111	4.270444037527493	1.1738278300000007	0.006042296072507553	0.008849557522123894	0.00718132854578097	2.0	224.0	329.0	226.0	0.0036036036036036037	1.0111401936505813	0.18653881836134775	0.8888057524131341
metascope_toy.profile	8	0.39841593000000003	0.1438908404876985	4.091198768894332	1.3971729300000004	0.009287925696594427	0.015544041450777202	0.011627906976744188	3.0	190.0	320.0	193.0	0.005847953216374269	1.0166676361222102	0.1931840179886722	0.9991204251838917
metascope_toy.profile	9	0.19937443	0.14444680169464283	4.49430228861027	1.1948684299999983	0.006191950464396285	0.009852216748768473	0.0076045627376425855	2.0	201.0	321.0	203.0	0.003816793893129771	0.7677667378223337	0.1445015948658548	0.9962347351799457
