1123036	4745897
1123037	3976448
1123042	4846662
1123043	6592641
1123054	4000424
1123055	4586440
1123057	5137147
1123058	2436793
1123059	2769471
1123060	6428469
1123062	6384459
1123065	4174923
1123069	3163144
1123070	3013271
1123071	4322488
1123072	3834117
1123073	4343639
1123077	7555966
1123078	7600634
1123226	4699563
1123227	2384067
1123228	4743148
1123229	5245321
1123230	2639352
1123231	2516660
1123233	2554929
1123234	3544726
1123235	3764506
1123236	3985437
1123237	5689389
1123239	3831781
1123240	2613739
1123241	5820860
1123242	8702386
1123243	2659575
1123244	8536451
1123245	3809287
1123247	3554982
1123248	6107890
1123249	2350599
1123250	2688760
1123251	3396505
1123252	4185101
1123253	2647044
1123255	3600773
1123256	4119451
1123257	4460203
1123258	5320466
1123261	4186503
1123262	9313965
1123267	2533034
1123268	2548011
1123269	6580298
1123270	3068208
1123271	3610303
1123272	3547928
1123274	4576607
1123275	3949848
1123276	6613584
1123277	8129284
1123278	7547982
1123279	3947342
1123281	2912784
1123282	4198214
1123284	2873984
1123285	2861023
1123286	5955502
1123288	5433971
1123289	6046356
1123291	5413664
1123294	4623171
1123296	2609584
1123298	2122044
1123299	1883536
1123300	2121372
1123301	1877438
1123302	2036468
1123304	2422509
1123305	2077809
1123306	1505444
1123309	1927889
112331	3469359
1123311	2416134
1123312	2358538
1123314	2103464
1123315	2290936
1123318	2385218
1123319	7070406
1123320	11392659
1123321	7104952
1123322	6429887
1123323	2539887
1123325	1610181
1123326	2656384
1123347	4124462
1123349	2639825
1123350	2234370
1123352	3002518
1123354	2220236
1123355	4053560
1123356	4686152
1123357	4131430
1123359	2081554
1123360	3682761
1123362	5363368
1123364	5084548
1123365	4746254
1123366	4768950
1123367	4214344
1123368	2989371
1123369	2409754
1123371	2302285
1123372	1729593
1123373	1787382
1123376	1871474
1123380	1635651
1123382	2169229
1123383	2169860
1123384	2165165
1123388	2225983
1123389	2263010
1123391	2070699
1123392	3609948
1123393	3201518
1123397	2687697
1123399	3923954
1123400	3787626
1123401	3718676
1123402	3550975
1123403	2530461
1123405	3242009
1123487	5021710
1123488	2022936
1123493	3823881
1123494	4304676
1123496	5501118
1123500	1358385
1123503	3105947
1123504	6535173
1123507	2775456
1123508	10086423
1123511	4134382
1123514	2552883
1123515	2443034
1123516	2356686
1123517	2108215
1123687	2838071
1123755	3323467
1123756	4313167
1123757	3293651
1123758	3175231
112413	9873592
112416	52265057
1124188	3084632
1124239	7461242
1124626	6066298
1124743	8785001
1124744	8891727
1124761	9231644
1124780	4805588
1124835	5459074
