tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Sum of abundances (unfiltered)	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
metascope_toy.profile	0	0.99989134	0.01349234027896826	4.255552966709052	0.20742578	0.975609756097561	0.27586206896551724	0.4301075268817204	80.0	210.0	2.0	290.0	0.273972602739726	2.705657817766823	0.47719834940458045	0.10371857688957083	0.9999902500000001	0.013497026808531737	7.076906767218604	0.20752453000000004	0.9878048780487805	0.15083798882681565	0.2617124394184168	81.0	456.0	1.0	537.0	0.15055762081784388	2.707078424613806	0.43065212300630107	0.10376282272517214
metascope_toy.profile	7	0.99989073	0.013350773587500012	3.8760876009223413	0.14855420999999988	0.9629629629629629	0.308300395256917	0.46706586826347307	78.0	175.0	3.0	253.0	0.3046875	2.3097328659043495	0.417417366084509	0.07428060621637397	0.9999901299999999	0.013355798729166693	6.511582009819262	0.1486525899999999	0.9753086419753086	0.17555555555555555	0.2975517890772128	79.0	371.0	2.0	450.0	0.1747787610619469	2.311129427715896	0.3783001746788163	0.07432610435354231
metascope_toy.profile	6	0.99989009	0.014955997159325444	4.466493857828085	0.15428676999999988	0.9782608695652174	0.2735562310030395	0.4275534441805226	90.0	239.0	2.0	329.0	0.2719033232628399	2.88651189605248	0.49801296332344425	0.0771474317685334	0.99998874	0.014960461761904815	7.084489870910221	0.15438541999999986	0.9782608695652174	0.1565217391304348	0.2698650674662669	90.0	485.0	2.0	575.0	0.1559792027729636	2.8879305015174306	0.4544794343067643	0.07719295161393855
metascope_toy.profile	5	0.99989116	0.015417347652380958	4.557040013181662	0.5077306800000003	0.9736842105263158	0.26811594202898553	0.42045454545454547	74.0	202.0	2.0	276.0	0.26618705035971224	2.7323013115833428	0.48613993500883634	0.25388055252270714	0.99999076	0.015421585352777786	7.449729685657554	0.5078270800000005	0.9868421052631579	0.1485148514851485	0.2581755593803786	75.0	430.0	1.0	505.0	0.1482213438735178	2.733714513354912	0.4391820792456053	0.25391610963102945
metascope_toy.profile	4	0.99989244	0.01150306927976189	4.720331217147096	0.15565792000000006	0.9733333333333334	0.2765151515151515	0.4306784660766961	73.0	191.0	2.0	264.0	0.2744360902255639	2.9625102527110805	0.5313015233656703	0.07783279560016719	0.9999916799999999	0.011507057731349196	7.793911140249712	0.15575640000000018	0.9866666666666667	0.148	0.2573913043478261	74.0	426.0	1.0	500.0	0.14770459081836326	2.9639245735872892	0.4769286375982085	0.07787817352142101
metascope_toy.profile	3	0.99989002	0.015872303921031727	3.64883933696778	0.51467216	0.9759036144578314	0.28125	0.4366576819407008	81.0	207.0	2.0	288.0	0.2793103448275862	2.8484730063110586	0.5030006860020817	0.2573490735547238	0.99998957	0.015876985454166635	6.023245271608453	0.5147717100000001	0.9759036144578314	0.1643002028397566	0.28125000000000006	81.0	412.0	2.0	493.0	0.16363636363636364	2.8498766487277942	0.45961977778507085	0.2573860390310179
metascope_toy.profile	2	0.99989263	0.014516168252976192	3.4106450705227473	0.15977553000000003	0.9651162790697675	0.30970149253731344	0.4689265536723164	83.0	185.0	3.0	268.0	0.3062730627306273	2.5547338919384743	0.4569379075365052	0.07989141483928694	0.99999128	0.014520123550000017	5.8183807896207735	0.15987418000000003	0.9651162790697675	0.17436974789915966	0.29537366548042704	83.0	393.0	3.0	476.0	0.1732776617954071	2.5561258195423795	0.41459084849992306	0.07993679903005155
metascope_toy.profile	19	0.99985623	0.025482655479960335	3.9112756200530483	0.27179925000000016	0.9680851063829787	0.24010554089709762	0.38477801268498946	91.0	288.0	3.0	379.0	0.23821989528795812	3.115942579874692	0.5247871292485762	0.13590871525441978	0.9999553299999999	0.02548766206051591	5.950166667996449	0.27189711000000016	0.9787234042553191	0.1513157894736842	0.2621082621082621	92.0	516.0	2.0	608.0	0.15081967213114755	3.1173546132330903	0.4863135048004988	0.13595091170905443
metascope_toy.profile	18	0.99989439	0.013152707375595221	4.0010955089551725	0.14523841000000004	0.9764705882352941	0.2694805194805195	0.4223918575063613	83.0	225.0	2.0	308.0	0.267741935483871	2.8978545789603714	0.5057249766524241	0.07262329405457173	0.99999284	0.013156844428968242	6.468022366637424	0.14533676000000015	0.9882352941176471	0.15555555555555556	0.26880000000000004	84.0	456.0	1.0	540.0	0.15526802218114602	2.8992597214657727	0.46081663527094385	0.07266889449577302
metascope_toy.profile	17	0.9998929200000001	0.012051327214682547	4.979183965494866	0.13440716000000003	0.9875	0.24382716049382716	0.3910891089108911	79.0	245.0	1.0	324.0	0.24307692307692308	2.834399856666595	0.4903175255783861	0.06720694303542953	0.99999174	0.012056603966269858	7.996834009560497	0.1345059800000001	0.9875	0.13908450704225353	0.2438271604938272	79.0	489.0	1.0	568.0	0.13884007029876977	2.835813474333886	0.44713957477428895	0.06725303236941041
