tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Sum of abundances (unfiltered)	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
metascope_toy.profile	0	0.99991027	0.01349234027896826	4.255552966709052	0.027100050000000053	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7522895728709794	0.6847634790095141	0.01355063294914729	0.9999461599999999	0.013497026808531737	7.076906767218604	0.027079940000000052	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7526775209971763	0.42007732283477367	0.013540334505804923
metascope_toy.profile	7	0.99994839	0.013350773587500012	3.8760876009223413	0.013848909999999952	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.505173235758555	0.36440546100934923	0.006924623302969355	0.9999498899999999	0.013355798729166693	6.511582009819262	0.01385040999999995	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.5051942671231829	0.2819542889542178	0.006925368127046208
metascope_toy.profile	6	0.9998907000000001	0.014955997159325444	4.466493857828085	0.01877891999999988	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.6430146277975909	0.5852971375162228	0.009389982552528988	0.9999425500000001	0.014960461761904815	7.084489870910221	0.01875276999999988	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6435370051847152	0.3591648411725547	0.009376663721329056
metascope_toy.profile	5	0.99986137	0.015417347652380958	4.557040013181662	0.018927649999999897	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.4320237476475341	0.39324496194311936	0.009464481030502578	0.9999421000000001	0.015421585352777786	7.449729685657554	0.018910379999999893	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.43280273032518746	0.24155180299488088	0.009455463735675095
metascope_toy.profile	4	0.99991678	0.01150306927976189	4.720331217147096	0.03295572000000001	0.6666666666666666	1.0	0.8	4.0	0.0	2.0	4.0	0.6666666666666666	0.6935746599358958	0.5003083611878831	0.016478553911905235	0.9999495499999999	0.011507057731349196	7.793911140249712	0.03294649000000001	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.6939179581943539	0.38728298642301306	0.016473668785129503
metascope_toy.profile	3	0.99994037	0.015872303921031727	3.64883933696778	0.01719666999999988	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6151198611332025	0.44371518660458953	0.008598587067579825	0.99994215	0.015876985454166635	6.023245271608453	0.01719844999999988	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6151443622371179	0.34331860542762527	0.008599469439918768
metascope_toy.profile	2	0.9999478700000001	0.014516168252976192	3.4106450705227473	0.03460730999999997	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.7427292916224613	0.5357659328733488	0.017304106031523697	0.9999499000000001	0.014520123550000017	5.8183807896207735	0.03460933999999996	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7427567673778379	0.41454044481642416	0.017305103492842477
metascope_toy.profile	19	0.9998572099999999	0.025482655479960335	3.9112756200530483	0.1982214700000001	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7444581214607195	0.6776349847344735	0.09911786107862229	0.99995177	0.02548766206051591	5.950166667996449	0.19821203000000004	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7453545748245145	0.4159903087581483	0.09910845455460887
metascope_toy.profile	18	0.99994474	0.013152707375595221	4.0010955089551725	0.013644540000000073	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6510521187703624	0.46963483155512714	0.006822455093206716	0.9999482999999999	0.013156844428968242	6.468022366637424	0.013648100000000074	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6510989907326716	0.3633852656646961	0.006824222994052937
metascope_toy.profile	17	0.9999125200000001	0.012051327214682547	4.979183965494866	0.006910419999999973	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.4867740803342019	0.4430808624253939	0.0034553645930118777	0.99994951	0.012056603966269858	7.996834009560497	0.0069474099999999725	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.4871764090103819	0.27189833087377097	0.0034737961697804626
metascope_toy.profile	16	0.9999122800000001	0.03377793659761906	3.568186459600359	0.18994854000000003	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.3495341551893366	0.3181596990992067	0.0949784357541922	0.9999686400000001	0.03378238465912701	6.400670838601603	0.18989494	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.35009235516697035	0.1953902636930396	0.09494895879967398
metascope_toy.profile	15	0.9998444500000001	0.02188688196230163	5.114214053753951	0.1330349700000001	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.724502053297004	0.6594701886826206	0.06652275859168741	0.99994121	0.021891960734722285	7.89519919762254	0.1330117300000001	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7254144675152222	0.4048615229742601	0.0665079197621811
metascope_toy.profile	14	0.9999656899999999	0.033466525537500014	3.1716431458974754	0.18084192999999993	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.33903474857207455	0.3086027273398694	0.09042238056236766	0.9999670399999999	0.033470601484325395	5.779398488951584	0.1808432799999999	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.33905401782506145	0.1892296503230628	0.09042299453645812
metascope_toy.profile	13	0.9999465200000001	0.014654354186507925	3.805616134630043	0.036318279999999994	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.8166688345307871	0.589102038813068	0.018159652828595878	0.99994873	0.014658676027380921	6.12029562716378	0.03632049	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.8166981360393031	0.45580790840813123	0.018160737791619974
metascope_toy.profile	12	0.99992017	0.018362635679166673	4.4749235808717405	0.061761929999999916	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7168422771449687	0.6524979599618573	0.03088218222121221	0.9999471	0.018366806933134992	7.216011574700368	0.06176285999999991	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.717135831905278	0.4002411284670046	0.030882231393904627
