tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Sum of abundances (unfiltered)	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
metascope_toy.profile	0	0.99192199	0.013354578221031732	0.37320566945277484	0.045480570000000047	0.5625	1.0	0.72	9.0	0.0	7.0	9.0	0.5625	1.3448856752356897	0.6120838484640231	0.02283249414175397	0.99999711	0.013497026808531733	7.076906767218601	0.039365430000000055	0.9375	0.38461538461538464	0.5454545454545454	15.0	24.0	1.0	39.0	0.375	1.3926521837386134	0.3801361402529898	0.019682733600183275
metascope_toy.profile	7	0.99556888	0.013253809003571435	0.38809727047411047	0.05329687999999999	0.3888888888888889	1.0	0.56	7.0	0.0	11.0	7.0	0.3888888888888889	1.027168191713017	0.5278600310562538	0.02670758555065706	0.9999982399999999	0.013355798729166696	6.511582009819262	0.051158539999999995	0.9444444444444444	0.4722222222222222	0.6296296296296297	17.0	19.0	1.0	36.0	0.4594594594594595	1.059360202406095	0.29562009315416093	0.025579266930487964
metascope_toy.profile	6	0.9921439000000001	0.014791762085515872	0.5120810205457701	0.04711297999999992	0.631578947368421	1.0	0.7741935483870968	12.0	0.0	7.0	12.0	0.631578947368421	1.24987281269696	0.502985821541261	0.023649409713233746	0.99999741	0.014960461761904801	7.084489870910219	0.04153732999999993	0.9473684210526315	0.47368421052631576	0.631578947368421	18.0	20.0	1.0	38.0	0.46153846153846156	1.2987071038179236	0.3570244241075545	0.020768712664195534
metascope_toy.profile	5	0.99422687	0.01526407553452381	0.4304867302675145	0.05601951000000006	0.5263157894736842	1.0	0.6896551724137931	10.0	0.0	9.0	10.0	0.5263157894736842	1.2341280131932566	0.5359749860920549	0.02809085512465049	0.99999938	0.015421585352777817	7.449729685657554	0.052822300000000065	0.9473684210526315	0.47368421052631576	0.631578947368421	18.0	20.0	1.0	38.0	0.46153846153846156	1.2728992579761331	0.3499296517204362	0.02641117139304886
metascope_toy.profile	4	0.99409594	0.011365131569444442	0.6755392892258889	0.058264659999999954	0.5263157894736842	1.0	0.6896551724137931	10.0	0.0	9.0	10.0	0.5263157894736842	1.2461733610950403	0.5412062142184044	0.02921864274723458	0.99999905	0.011507057731349211	7.793911140249712	0.05318628999999994	0.9473684210526315	0.4864864864864865	0.6428571428571428	18.0	19.0	1.0	37.0	0.47368421052631576	1.284121460566365	0.3556218921703542	0.02659321081819674
metascope_toy.profile	3	0.99396995	0.015719988205952377	0.3362954444627638	0.044234469999999936	0.5	1.0	0.6666666666666666	9.0	0.0	9.0	9.0	0.5	1.2102653972264217	0.5508155195923	0.022184120678448507	0.99999932	0.015876985454166645	6.023245271608454	0.040951959999999926	0.9444444444444444	0.425	0.5862068965517241	17.0	23.0	1.0	40.0	0.4146341463414634	1.2526438075581556	0.33957298500529043	0.020475986961835533
metascope_toy.profile	2	0.99388149	0.014394552530357157	0.32049539301134417	0.058541469999999964	0.6111111111111112	1.0	0.7586206896551725	11.0	0.0	7.0	11.0	0.6111111111111112	1.2952565116160728	0.540163920547078	0.02936063005587671	0.9999972800000001	0.014520123550000019	5.818380789620775	0.054118499999999986	0.9444444444444444	0.4594594594594595	0.6181818181818182	17.0	20.0	1.0	37.0	0.4473684210526316	1.332002093220123	0.3688818537125694	0.027059354449108154
metascope_toy.profile	19	0.9900643499999999	0.025276598057936493	0.48147060048013224	0.23637642999999997	0.5	1.0	0.6666666666666666	10.0	0.0	10.0	10.0	0.5	1.533774181775624	0.6661096636308286	0.11877810567566971	0.99999847	0.0254876620605159	5.950166667996449	0.22914964999999998	0.95	0.48717948717948717	0.6440677966101694	19.0	20.0	1.0	39.0	0.475	1.596156930100296	0.43568447436568974	0.11457474078756553
metascope_toy.profile	18	0.9904285800000001	0.013019351674603172	0.40839231277030696	0.05139781999999988	0.4	1.0	0.5714285714285715	8.0	0.0	12.0	8.0	0.4	1.0530966805449546	0.5064324528662784	0.02582250191689962	0.99999853	0.013156844428968245	6.468022366637424	0.04502882999999988	0.95	0.5428571428571428	0.6909090909090908	19.0	16.0	1.0	35.0	0.5277777777777778	1.110208649552093	0.3122644057209415	0.0225144428053368
metascope_toy.profile	17	0.9936358900000001	0.011903740337896828	0.5289756515681346	0.03979191000000006	0.4444444444444444	1.0	0.6153846153846153	8.0	0.0	10.0	8.0	0.4444444444444444	1.0152212478921356	0.4882182199130297	0.01995940705278824	0.999998	0.012056603966269857	7.996834009560496	0.03496162000000007	0.9444444444444444	0.425	0.5862068965517241	17.0	23.0	1.0	40.0	0.4146341463414634	1.057993135643796	0.28680610163715	0.01748077503844996
metascope_toy.profile	16	0.99425326	0.033694279719642825	0.28664846198120353	0.28327522	0.5294117647058824	1.0	0.6923076923076924	9.0	0.0	8.0	9.0	0.5294117647058824	0.6815481700904239	0.3101859396260218	0.14204533266151168	0.9999984399999999	0.03378238465912705	6.400670838601604	0.27781746	0.9411764705882353	0.41025641025641024	0.5714285714285713	16.0	23.0	1.0	39.0	0.4	0.719012467254434	0.19626050731643388	0.138908421623304
metascope_toy.profile	15	0.9930110400000001	0.02170513404365084	0.7034980258804	0.16883570000000006	0.5555555555555556	1.0	0.7142857142857143	10.0	0.0	8.0	10.0	0.5555555555555556	1.3751608290155886	0.5972247597709712	0.08471375344651363	0.99999932	0.02189196073472228	7.8951991976225395	0.16506834000000004	0.9444444444444444	0.4146341463414634	0.576271186440678	17.0	24.0	1.0	41.0	0.40476190476190477	1.4195986375519556	0.38227308156478296	0.08253407426047388
